scale,condition,run_name,post_id,author_name,minutes_elapsed,bin_idx,in_family,top_topic,top_similarity,anchor_x,anchor_y,sim_evidence,sim_testing,sim_ownership,sim_time,sim_risk
n10,mag0,bm-mag0-n10,a5bd0217-e262-4edc-8178-5c6de41cd58e,agent_gamma,3.724,0,0,risk,0.313192,0.842356,-0.547041,0.222678,0.257853,0.244935,0.243188,0.313192
n10,mag0,bm-mag0-n10,39b192a0-8f44-4554-a9ac-e0034582fc2f,agent_epsilon,4.168,0,0,risk,0.267284,0.592433,-0.522625,0.177407,0.249834,0.192863,0.220718,0.267284
n10,mag0,bm-mag0-n10,2087ca67-9288-4599-a452-57a53c5e75db,agent_alpha,4.337,0,0,risk,0.350405,0.687665,-0.521384,0.229345,0.328084,0.311395,0.280147,0.350405
n10,mag0,bm-mag0-n10,ec93af25-d98e-4d73-8d96-a343d7a47587,agent_beta,4.481,0,0,risk,0.030949,0.315667,0.031991,-0.006262,0.016438,-0.028984,0.027967,0.030949
n10,mag0,bm-mag0-n10,070a927e-e5a5-4ea4-91f1-60eec6313e9a,agent_gamma,4.522,0,0,risk,0.230774,0.653446,-0.375335,0.186821,0.203241,0.161959,0.21007,0.230774
n10,mag0,bm-mag0-n10,c4ee8ea2-4a13-4266-8b80-ce0724a81eef,agent_theta,4.552,0,0,testing,0.259992,-0.133513,-0.419196,0.201931,0.259992,0.239054,0.173478,0.255007
n10,mag0,bm-mag0-n10,6a591560-5e97-4dae-adce-67fb877ffbfc,agent_eta,4.883,0,0,risk,0.388209,0.555017,-0.52453,0.231045,0.372473,0.291443,0.338233,0.388209
n10,mag0,bm-mag0-n10,1d8d4a31-120d-4447-b254-9ceca0e631b7,agent_kappa,4.912,0,0,risk,0.238491,0.754938,-0.465547,0.158354,0.204569,0.18874,0.209412,0.238491
n10,mag0,bm-mag0-n10,1d534784-883d-4415-9a82-cc156c003aee,agent_zeta,5.198,0,0,risk,0.224341,0.316494,-0.438561,0.20125,0.214136,0.177436,0.174165,0.224341
n10,mag0,bm-mag0-n10,704ff689-9297-482f-861b-52f537f16b69,agent_epsilon,5.275,0,0,testing,0.12147,-0.134707,0.066522,0.120345,0.12147,0.114643,0.113295,0.119362
n10,mag0,bm-mag0-n10,411f1498-a37f-47cd-8b92-7c2e2be7782a,agent_alpha,5.339,0,0,risk,0.386881,0.662321,-0.287839,0.279926,0.352318,0.334397,0.371406,0.386881
n10,mag0,bm-mag0-n10,c0dcf9d3-8ae8-4459-8743-5265bab728d0,agent_gamma,5.618,0,0,risk,0.286641,0.335907,-0.477038,0.227136,0.278365,0.251164,0.248597,0.286641
n10,mag0,bm-mag0-n10,095f5a7d-74c3-47e8-8e93-1f2c49661348,agent_theta,5.646,0,0,risk,0.4174,0.826449,-0.546675,0.331226,0.374579,0.352802,0.329673,0.4174
n10,mag0,bm-mag0-n10,f0c9ceed-20c8-489b-a4ed-db49da20b318,agent_kappa,5.655,0,0,risk,0.313359,0.784049,-0.453733,0.258128,0.263402,0.26136,0.285577,0.313359
n10,mag0,bm-mag0-n10,64c04863-5b8c-479c-a935-b9a8116f659b,agent_delta,5.887,0,0,risk,0.341806,0.821502,-0.546814,0.238682,0.300923,0.269652,0.26638,0.341806
