bin_idx,bin_label,compression_bzip2,compression_gzip,compression_zlib,condition,display_family_label,distinct_1,distinct_1_sub_ci_high,distinct_1_sub_ci_low,distinct_1_sub_mean,distinct_2,distinct_2_sub_ci_high,distinct_2_sub_ci_low,distinct_2_sub_mean,distinct_3,distinct_3_sub_ci_high,distinct_3_sub_ci_low,distinct_3_sub_mean,distinct_4,distinct_4_sub_ci_high,distinct_4_sub_ci_low,distinct_4_sub_mean,distinct_5,distinct_5_cumulative,distinct_5_sub_ci_high,distinct_5_sub_ci_low,distinct_5_sub_mean,internal_family_label,model_display,model_family,n_agents,n_posts,roster_name,run_id,run_uid,scale,scheme,simpson_5gram_effective,source_path,subsample_target_posts
0,0-15m,0.2583962871866948,0.3203545912391661,0.32142334270320916,mag5,Base model as tool,0.12150416572843954,0.16212972069642773,0.1506350028508671,0.1556783829846983,0.5988943767275363,0.6725207418905292,0.6473125747279204,0.659749700871088,0.8685542333470113,0.9073894932516205,0.8910435668328995,0.8986821049701608,0.9525622792127357,0.9703906230014487,0.9618619841567309,0.9661281616835937,0.9823184525183509,0.9823184525183509,0.9902677326359998,0.9854655980686334,0.9881700465649307,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,136,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,fixed_15m,20749.078892672358,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,86
1,15-30m,0.2378189108673246,0.29761249241108617,0.299137334632273,mag5,Base model as tool,0.11328484240448124,0.1377592671367472,0.12800348565153036,0.13296675719229134,0.5215262535877089,0.5717110643774915,0.5512649223840645,0.5622853787246996,0.8044497485295371,0.8437151321486962,0.8244725609745819,0.8325419043195892,0.9232954545454546,0.9422531922771095,0.9322957385517159,0.9375277084548536,0.9684375271715503,0.9717146131113925,0.9785212608267395,0.972129955335412,0.9751826884688662,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,115,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,fixed_15m,10623.484137820255,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,86
2,30-45m,0.23297310177592756,0.2922781492227689,0.29391811390045275,mag5,Base model as tool,0.10537139096816649,0.13405986756074567,0.12394501324567668,0.12836658842219056,0.49547154133776483,0.560416626108752,0.5340563631757079,0.5468442782205015,0.776294803995635,0.8266705103945914,0.7994591870059135,0.8133885137376536,0.9012806377745738,0.933470240160385,0.9102063467945544,0.9211359096787008,0.9548376039077898,0.9537596752247329,0.977288039019655,0.9542324876500198,0.9673156721387568,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,122,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,fixed_15m,10473.468271671412,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,86
3,45-60m,0.25223646936036975,0.3075145370508424,0.30885641866706426,mag5,Base model as tool,0.13305383936451898,0.13305383936451898,0.13305383936451898,0.13305383936451903,0.5590331922477166,0.5590331922477166,0.5590331922477166,0.5590331922477167,0.8248987854251012,0.8248987854251012,0.8248987854251012,0.8248987854251015,0.9345900522371111,0.9345900522371111,0.9345900522371111,0.9345900522371109,0.976605504587156,0.9425407555414465,0.976605504587156,0.976605504587156,0.9766055045871559,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,86,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,fixed_15m,8257.862728062553,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,86
0,Q1,0.25935346794646397,0.32138822596452377,0.32245804873304557,mag5,Base model as tool,0.12322580645161291,0.14619950571838422,0.13734950999170967,0.14251365719368533,0.6033939169139466,0.6482871413493678,0.6279653725990281,0.6378918949809934,0.8707314797536854,0.8956030815847164,0.8832842719466482,0.8889124614317255,0.953248216297409,0.9652693041582676,0.9578499608740401,0.9612899615841176,0.982382391838277,0.982382391838277,0.9877792722699071,0.9839193086265071,0.9859793402506034,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,132,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,normalized_quartile,20284.803330618153,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,101
1,Q2,0.2384786755391179,0.2980328203037407,0.29957627735632014,mag5,Base model as tool,0.11412809240582708,0.12264936861407386,0.11721464789970927,0.12010667450011661,0.5233246301131419,0.5428666764306155,0.5315876929640568,0.5369714562067965,0.805870463133843,0.8190101757237102,0.8105301103561948,0.8149146713940262,0.922790202342918,0.9304735182284017,0.9248687372560443,0.9278295483768366,0.9680021511158914,0.9726251971913762,0.9731220275416702,0.9681761897899057,0.9701880530227228,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,111,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,normalized_quartile,10291.74443985118,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,101
2,Q3,0.23538524494329474,0.2948380685139717,0.2964456915702093,mag5,Base model as tool,0.1101571220056667,0.12063549658994031,0.11529624249063583,0.11804658188003662,0.5041623309053069,0.5308746414702143,0.5150015767154037,0.5226850938830032,0.7840938950687572,0.8088992726173408,0.7888181478294634,0.7979233250809011,0.9036453725004424,0.9238604094379917,0.9050855854435369,0.9122570866734634,0.9549477071600966,0.955671477157827,0.9718169810556808,0.9545661841136317,0.959649345761775,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,115,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,normalized_quartile,10031.981482965932,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,101
3,Q4,0.24355398436739856,0.30112217429377613,0.30274381344663187,mag5,Base model as tool,0.12070121659162755,0.12070121659162755,0.12070121659162755,0.12070121659162751,0.5358870187657188,0.5358870187657188,0.5358870187657188,0.5358870187657186,0.8109797792321969,0.8109797792321969,0.8109797792321969,0.8109797792321969,0.9281767955801105,0.9281767955801105,0.9281767955801105,0.9281767955801108,0.974090682610862,0.9425407555414465,0.974090682610862,0.974090682610862,0.9740906826108623,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,101,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,normalized_quartile,9443.986214011067,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,101
0,0-15m,0.28485432535544086,0.3398899024435321,0.3413288273422133,dom-agi,Base model as tool,0.1751836347839823,0.24157442816313945,0.22043347342241282,0.22976428574990643,0.6635097493036212,0.747787425551716,0.7236112596226323,0.7352248372537765,0.9084128639024781,0.9451457356686422,0.9291958726514711,0.9379357959721197,0.9734906651580053,0.987296129322931,0.9799175267448984,0.98360571114684,0.99006271890527,0.99006271890527,0.9967684495824561,0.990619961424909,0.9940810614247152,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,96,OLMo 3 32B Instruct,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ee98d63b346418608942fa67b651868996e3851,n10,fixed_15m,11955.638058221622,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi,52
1,15-30m,0.29259005615669087,0.34288453636488153,0.3437063415970415,dom-agi,Base model as tool,0.18423156884695346,0.22590960364698992,0.2110846677299159,0.21887438522785907,0.6756756756756757,0.7296017423004391,0.7075167224328065,0.7186284418315542,0.8997542997542998,0.9282437208463894,0.9109855512718756,0.9194691919652049,0.9686619134471895,0.9811363754332743,0.9718470642784691,0.9760471546165544,0.9899278160147725,0.9890314796533948,0.9946578552024223,0.9899176273982694,0.9922678049340748,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,74,OLMo 3 32B Instruct,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ee98d63b346418608942fa67b651868996e3851,n10,fixed_15m,5810.684296708695,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi,52
2,30-45m,0.30024250237897904,0.35270282714798784,0.353777204776376,dom-agi,Base model as tool,0.19670710571923744,0.2192384560534651,0.20729374500209397,0.21330341024748922,0.6604765241765943,0.6919430431094885,0.6726988176751435,0.6822769965048231,0.898157987956075,0.9149155198877422,0.9033505993043566,0.9084839150590305,0.9709885386819485,0.9774435895669761,0.971406695669478,0.9745333256265392,0.9911264034770011,0.9883397878430712,0.9943368980727534,0.9904924651944825,0.9921477816613016,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,62,OLMo 3 32B Instruct,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ee98d63b346418608942fa67b651868996e3851,n10,fixed_15m,5391.17468175389,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi,52
3,45-60m,0.32415195231994653,0.3733916337102434,0.3735030357043391,dom-agi,Base model as tool,0.2384228187919463,0.2384228187919463,0.2384228187919463,0.23842281879194627,0.7572782667569398,0.7572782667569398,0.7572782667569398,0.7572782667569398,0.9414275956284153,0.9414275956284153,0.9414275956284153,0.941427595628415,0.9851826326671261,0.9851826326671261,0.9851826326671261,0.9851826326671262,0.9960013908205841,0.9882404771587366,0.9960013908205841,0.9960013908205841,0.9960013908205841,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,52,OLMo 3 32B Instruct,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ee98d63b346418608942fa67b651868996e3851,n10,fixed_15m,5704.397241379312,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi,52
0,Q1,0.28422763794321043,0.33968473930365495,0.3410705006062706,dom-agi,Base model as tool,0.1751754945756222,0.2308850591529601,0.21525131189074614,0.22268427966013188,0.6639337673820432,0.7365902337203866,0.7137591902551286,0.7270096681829817,0.9081483881419083,0.9404836937009456,0.927838446192503,0.9347533049327332,0.9733899273528691,0.9857272713944891,0.9780629274422842,0.9820940816560619,0.9899638038828562,0.9899638038828562,0.9958153495210198,0.9907643290334658,0.9935707129331333,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,95,OLMo 3 32B Instruct,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ee98d63b346418608942fa67b651868996e3851,n10,normalized_quartile,11834.721768380587,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi,56
1,Q2,0.2957717867610784,0.3462955976667924,0.34716619751008443,dom-agi,Base model as tool,0.18771157752200407,0.21479946245567635,0.2049476570683632,0.20940310281930408,0.684309695101062,0.7215888798701299,0.703377206983654,0.7116078047876209,0.901872399445215,0.9205429752700344,0.9066593841905786,0.9142838591886087,0.9689364689364689,0.9777197699360783,0.9695337531131469,0.9735714044249019,0.9905828002842928,0.9894286999550157,0.9938651013473029,0.9903436565925596,0.9920678293471673,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,70,OLMo 3 32B Instruct,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ee98d63b346418608942fa67b651868996e3851,n10,normalized_quartile,5497.116279069768,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi,56
2,Q3,0.2994299698570448,0.3510311278240368,0.35219506371802906,dom-agi,Base model as tool,0.1976980365605958,0.2142295955875762,0.20573081615872257,0.2093174318177007,0.663130881094953,0.6856923747251205,0.6701984795563125,0.6777992634662433,0.9000345901072293,0.9121559012676271,0.9030474052429186,0.9069898830895814,0.9718482252141983,0.9770545697568936,0.9720140908802595,0.9743860608536704,0.9913366336633663,0.9884385665529011,0.9937918561779598,0.990731899144113,0.9920606400196296,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,63,OLMo 3 32B Instruct,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ee98d63b346418608942fa67b651868996e3851,n10,normalized_quartile,5525.101208981001,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi,56
