bin_idx,bin_label,compression_bzip2,compression_gzip,compression_zlib,condition,display_family_label,distinct_1,distinct_1_sub_ci_high,distinct_1_sub_ci_low,distinct_1_sub_mean,distinct_2,distinct_2_sub_ci_high,distinct_2_sub_ci_low,distinct_2_sub_mean,distinct_3,distinct_3_sub_ci_high,distinct_3_sub_ci_low,distinct_3_sub_mean,distinct_4,distinct_4_sub_ci_high,distinct_4_sub_ci_low,distinct_4_sub_mean,distinct_5,distinct_5_cumulative,distinct_5_sub_ci_high,distinct_5_sub_ci_low,distinct_5_sub_mean,internal_family_label,model_display,model_family,n_agents,n_posts,roster_name,run_id,run_uid,scale,scheme,simpson_5gram_effective,source_path,subsample_target_posts
2,30-45m,0.2476527296554943,0.28972407231208375,0.290774285047484,mag25,Mixed-model roster,0.11412075756758215,0.1367432334334303,0.12512748251904013,0.13065264115200823,0.5093235039028621,0.5638684219706375,0.5286596452601232,0.5464367105353953,0.7431247617491695,0.7931821383857239,0.7540501964943193,0.772370484133765,0.8288653025495131,0.8767352458441383,0.8321444732409349,0.8546450344189198,0.8700049469576211,0.9010657647021283,0.9070574238700678,0.8708982060797873,0.8892550449592247,mixed_model_roster,mixed,mixed,10,85,Mixed-model roster,mag25-frontier-qwen36-1h-080229-mag25-n10-run01-frontier-mixed-qwen36-openrout-20260422,1ed21c6038c6fa8d3b76559045ba690ba7cafd3e,n10,fixed_15m,11609.036827890988,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-qwen36-1h-080229-mag25-n10-run01-frontier-mixed-qwen36-openrout-20260422,67
3,45-60m,0.27566753822993423,0.30648918469217973,0.30715474209650584,mag25,Mixed-model roster,0.1660743444433772,0.1660743444433772,0.1660743444433772,0.1660743444433772,0.5845901005413766,0.5845901005413766,0.5845901005413766,0.5845901005413766,0.7828159968862508,0.7828159968862508,0.7828159968862508,0.7828159968862513,0.8581782566111655,0.8581782566111655,0.8581782566111655,0.8581782566111655,0.8982549541555753,0.8939179632248939,0.8982549541555753,0.8982549541555753,0.8982549541555754,mixed_model_roster,mixed,mixed,10,67,Mixed-model roster,mag25-frontier-qwen36-1h-080229-mag25-n10-run01-frontier-mixed-qwen36-openrout-20260422,1ed21c6038c6fa8d3b76559045ba690ba7cafd3e,n10,fixed_15m,6749.357016335367,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-qwen36-1h-080229-mag25-n10-run01-frontier-mixed-qwen36-openrout-20260422,67
0,Q1,0.27689730449865785,0.33668374850781213,0.3378511175745105,mag25,Mixed-model roster,0.1405467531401363,0.1761358175194356,0.15972195470382272,0.16949233479475911,0.6100346306068601,0.674092324662165,0.6348880406177146,0.6557612004284148,0.8609937888198758,0.9036046581204066,0.8713967408185326,0.8887977376758195,0.9369489269672268,0.9629518125085952,0.9403705920256257,0.9510618010965749,0.9631130420252318,0.9631130420252318,0.9823148721491951,0.9625953391532607,0.9732413894753073,mixed_model_roster,mixed,mixed,10,106,Mixed-model roster,mag25-frontier-qwen36-1h-080229-mag25-n10-run01-frontier-mixed-qwen36-openrout-20260422,1ed21c6038c6fa8d3b76559045ba690ba7cafd3e,n10,normalized_quartile,21676.041912543504,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-qwen36-1h-080229-mag25-n10-run01-frontier-mixed-qwen36-openrout-20260422,71
1,Q2,0.2543600729336157,0.30551172088992096,0.3067545358658414,mag25,Mixed-model roster,0.13091097845834415,0.13091097845834415,0.13091097845834415,0.13091097845834418,0.5468896530165677,0.5468896530165677,0.5468896530165677,0.5468896530165677,0.7838205302515295,0.7838205302515295,0.7838205302515295,0.7838205302515295,0.8692525719084611,0.8692525719084611,0.8692525719084611,0.8692525719084613,0.9063800642748011,0.928563107248538,0.9063800642748011,0.9063800642748011,0.9063800642748011,mixed_model_roster,mixed,mixed,10,71,Mixed-model roster,mag25-frontier-qwen36-1h-080229-mag25-n10-run01-frontier-mixed-qwen36-openrout-20260422,1ed21c6038c6fa8d3b76559045ba690ba7cafd3e,n10,normalized_quartile,14496.373113909789,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-qwen36-1h-080229-mag25-n10-run01-frontier-mixed-qwen36-openrout-20260422,71
2,Q3,0.25146836717570065,0.2923216050418601,0.29324457869515763,mag25,Mixed-model roster,0.12379285028519794,0.1335335171924429,0.12121002897692577,0.12907637027301744,0.5211571185479297,0.54830926980323,0.5160722740385293,0.5320737851180278,0.7484190736626217,0.7772735784170841,0.7478635466699859,0.7603629890507229,0.8305104142824445,0.8516690731722955,0.8260354569064048,0.8379145318975809,0.8705097994137594,0.9029974468649491,0.890761474355322,0.865822617623874,0.8785908156849845,mixed_model_roster,mixed,mixed,10,77,Mixed-model roster,mag25-frontier-qwen36-1h-080229-mag25-n10-run01-frontier-mixed-qwen36-openrout-20260422,1ed21c6038c6fa8d3b76559045ba690ba7cafd3e,n10,normalized_quartile,11510.026272765295,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-qwen36-1h-080229-mag25-n10-run01-frontier-mixed-qwen36-openrout-20260422,71
3,Q4,0.2682040874364974,0.3030416628963663,0.3040111687069378,mag25,Mixed-model roster,0.15063577502145253,0.16418555796956133,0.1504545142550047,0.15949925098887932,0.5642857142857143,0.592755826401401,0.5594469012413115,0.5790692520397321,0.7721349024563621,0.7958440789465636,0.7666450444230335,0.7818227466482993,0.8505007153075823,0.8721054331673626,0.8436036469477759,0.8590251614433917,0.8916260097576582,0.8939179632248939,0.9111607325908196,0.8872946393820118,0.8991248265558806,mixed_model_roster,mixed,mixed,10,79,Mixed-model roster,mag25-frontier-qwen36-1h-080229-mag25-n10-run01-frontier-mixed-qwen36-openrout-20260422,1ed21c6038c6fa8d3b76559045ba690ba7cafd3e,n10,normalized_quartile,7981.87434260914,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-qwen36-1h-080229-mag25-n10-run01-frontier-mixed-qwen36-openrout-20260422,71
0,0-15m,0.30259622298754874,0.3525148544828369,0.3532150020815199,mag25,Mixed-model roster,0.17681885460548788,0.17681885460548788,0.17681885460548788,0.17681885460548796,0.6866185070519436,0.6866185070519436,0.6866185070519436,0.6866185070519437,0.9108442083381453,0.9108442083381453,0.9108442083381453,0.9108442083381455,0.9664999418401768,0.9664999418401768,0.9664999418401768,0.966499941840177,0.9819566490919742,0.9819566490919742,0.9819566490919742,0.9819566490919742,0.9819566490919738,mixed_model_roster,mixed,mixed,10,62,Mixed-model roster,mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,b953d911d9a773b0cf252fa3134e8cbeeaa56c06,n10,fixed_15m,8187.729009778576,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,62
1,15-30m,nan,nan,nan,mag25,Mixed-model roster,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9819566490919742,nan,nan,nan,mixed_model_roster,mixed,mixed,10,0,Mixed-model roster,mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,b953d911d9a773b0cf252fa3134e8cbeeaa56c06,n10,fixed_15m,nan,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,62
2,30-45m,nan,nan,nan,mag25,Mixed-model roster,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9819566490919742,nan,nan,nan,mixed_model_roster,mixed,mixed,10,0,Mixed-model roster,mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,b953d911d9a773b0cf252fa3134e8cbeeaa56c06,n10,fixed_15m,nan,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,62
3,45-60m,nan,nan,nan,mag25,Mixed-model roster,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9819566490919742,nan,nan,nan,mixed_model_roster,mixed,mixed,10,0,Mixed-model roster,mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,b953d911d9a773b0cf252fa3134e8cbeeaa56c06,n10,fixed_15m,nan,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,62
0,Q1,0.39730603448275864,0.4334051724137931,0.43211206896551724,mag25,Mixed-model roster,0.37791084497671323,0.37791084497671323,0.37791084497671323,0.37791084497671323,0.8926174496644296,0.8926174496644296,0.8926174496644296,0.8926174496644295,0.9783344617467841,0.9783344617467841,0.9783344617467841,0.9783344617467838,0.9931693989071039,0.9931693989071039,0.9931693989071039,0.9931693989071039,0.9972432804962095,0.9972432804962095,0.9972432804962095,0.9972432804962095,0.9972432804962097,mixed_model_roster,mixed,mixed,10,13,Mixed-model roster,mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,b953d911d9a773b0cf252fa3134e8cbeeaa56c06,n10,normalized_quartile,1443.043865661412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,13
1,Q2,0.3650577838205302,0.40278721957851804,0.4019714479945615,mag25,Mixed-model roster,0.30612244897959184,0.36336385380279684,0.31391342341810197,0.336632371637077,0.8121660501438553,0.8663854576142153,0.815580712442481,0.8391218670115803,0.9552980132450332,0.9747850426821725,0.9538545059717698,0.9632539799222719,0.9820758649437266,0.9923745342338146,0.9796234622465324,0.9860952149624702,0.9890848026868178,0.9893034176884946,0.9959655809843939,0.9858126326224896,0.9913287770344419,mixed_model_roster,mixed,mixed,10,17,Mixed-model roster,mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,b953d911d9a773b0cf252fa3134e8cbeeaa56c06,n10,normalized_quartile,2323.4742014742014,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,13
2,Q3,0.36060521154384984,0.3963295040627627,0.3955589801064724,mag25,Mixed-model roster,0.28921161825726144,0.3247311827956989,0.29620034542314333,0.30711998184144984,0.7966597077244258,0.8319891069675118,0.793743890518084,0.810149656353628,0.9504201680672268,0.9646766169154228,0.9466749259986031,0.9550860538997944,0.9830866807610994,0.9909698061232759,0.9805914702475681,0.9849033870367921,0.9910638297872341,0.9833414200226427,0.9968925577994037,0.9890856214320356,0.9923836160762491,mixed_model_roster,mixed,mixed,10,15,Mixed-model roster,mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,b953d911d9a773b0cf252fa3134e8cbeeaa56c06,n10,normalized_quartile,2308.73745819398,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,13
3,Q4,0.37168141592920356,0.40605062770117306,0.405296014269054,mag25,Mixed-model roster,0.2900826446280992,0.35141088615608257,0.30033986087068226,0.3228155459574558,0.8110694964627548,0.8695466462556306,0.8122340692235734,0.8365326333761455,0.953059513830679,0.9783322141254319,0.9469892752255842,0.9599730968875027,0.980160405234276,0.9954626638523651,0.9755948469813457,0.983445171414413,0.9893707482993197,0.9819566490919742,0.9983636505785468,0.986231055667077,0.9928261117617511,mixed_model_roster,mixed,mixed,10,17,Mixed-model roster,mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,b953d911d9a773b0cf252fa3134e8cbeeaa56c06,n10,normalized_quartile,2303.0407993338886,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,13
