bigram_entropy,condition,distinct_1,distinct_2,distinct_3,effective_vocab_size,exact_duplicate_rate,mean_structural_overlap_by_agent,mean_structural_similarity,mean_token_jaccard,mean_top20_vocab_overlap,median_structural_similarity,median_token_jaccard,n_agents,n_posts,near_duplicate_rate,normalized_vocab_size,scale,segment,top_10_signature_coverage,top_10_token_coverage,top_25_token_coverage,top_50_token_coverage,unigram_entropy,unique_structural_signatures
11.576804425385617,mag0,0.15169101460876525,0.5722382522671063,0.7203101763331209,162.7580140531098,0.0,0.15057836936441318,0.28200952380952377,0.07668298904405649,0.22516339869281046,0.2,0.0418859649122807,18,290,0.0034482758620689724,0.15169101460876525,n20,late_window,0.7758620689655172,0.1736041624974985,0.3108865319191515,0.43626175705423254,8.767477175761886,46
10.442264609801073,mag1,0.418403660396543,0.8162947586922678,0.8881822999470058,293.713580809231,0.050000000000000044,0.04473684210526316,0.2057203907203907,0.06402430298822417,0.12210526315789473,0.16666666666666666,0.04477611940298507,20,40,0.050000000000000044,0.418403660396543,n20,first_agent_posts,0.6,0.11947127605490594,0.20691408235892222,0.30604982206405695,9.023762735767704,26
9.713940344768561,mag1,0.3645183645183645,0.7426942266571632,0.8473954512105649,155.07924331570715,0.0,0.0543859649122807,0.21736721611721613,0.09161129470949687,0.15447368421052632,0.0625,0.07692307692307693,20,40,0.0,0.3645183645183645,n20,last_agent_posts,0.75,0.18156618156618157,0.3097713097713098,0.4365904365904366,8.217594316744304,20
11.319792856170828,mag1,0.14807302231237324,0.5411906854130053,0.6943784639746635,164.82851131378976,0.0,0.07811791439418946,0.2276498015873016,0.09826556708580236,0.23894736842105263,0.16666666666666666,0.08333333333333333,20,263,0.0,0.14807302231237324,n20,late_window,0.5703422053231939,0.1812746877335326,0.30724885235400873,0.42852567524287394,8.711357041828109,57
10.696283444889001,mag5,0.4534005037783375,0.9075500770416025,0.9779989523310634,372.6685898042183,0.0,0.023391812865497075,0.22472735893788523,0.041970836349853026,0.06549707602339182,0.16666666666666666,0.03488372093023256,19,38,0.0,0.4534005037783375,n20,first_agent_posts,0.47368421052631576,0.0947103274559194,0.16826196473551638,0.2609571788413098,9.248464997408968,30
9.147374744243363,mag5,0.25554106910039115,0.570855614973262,0.7016460905349794,95.96884176182708,0.0,0.13157894736842105,0.35370182212287476,0.1692731600214315,0.25087719298245614,0.25,0.14035087719298245,19,38,0.0,0.25554106910039115,n20,last_agent_posts,0.9473684210526315,0.22229465449804434,0.43546284224250326,0.6088657105606258,7.457378448035661,12
10.819471576634609,mag5,0.14066556525843757,0.4661900145419292,0.6138231631382316,128.27834108626837,0.018018018018018056,0.150786380610942,0.2864434523809524,0.12363757955605977,0.3305668016194332,0.25,0.0967741935483871,19,222,0.018018018018018056,0.14066556525843757,n20,late_window,0.7837837837837838,0.19011092754307293,0.36735898041066795,0.5254897333018645,8.271466654185033,41
10.704275768501304,mag25,0.468031968031968,0.9077471967380224,0.9719042663891779,390.1873052959501,0.0,0.08245614035087719,0.23251678876678877,0.03855022989788134,0.06131578947368421,0.0,0.025532377227292482,20,40,0.0,0.468031968031968,n20,first_agent_posts,0.775,0.09090909090909091,0.16833166833166832,0.26323676323676326,9.309216541765426,19
9.183669079024577,mag25,0.27716535433070866,0.6089430894308943,0.7252100840336134,112.39721254355402,0.07499999999999996,0.06929824561403508,0.3036660561660562,0.11794013167250506,0.16342105263157894,0.25,0.09433962264150944,20,40,0.07499999999999996,0.27716535433070866,n20,last_agent_posts,0.825,0.2094488188976378,0.3763779527559055,0.5496062992125984,7.58069530762632,17
11.31170755954749,mag25,0.09895068776164845,0.4110333239988799,0.5350233874227638,161.15188657809333,0.024163568773234223,0.08629852174601538,0.2713720238095238,0.0973188977147993,0.2261029411764706,0.225,0.05263157894736842,17,538,0.029739776951672847,0.09895068776164845,n20,late_window,0.5762081784386617,0.173979231229272,0.3164790953079976,0.46305659761865925,8.616555371005072,68
10.99915960868134,dom-agi,0.5274431057563588,0.9500227169468424,0.98149005090236,655.8810238996996,0.025000000000000022,0.05526315789473684,0.20886243386243386,0.02382937811051521,0.035526315789473684,0.14285714285714285,0.016666666666666666,20,40,0.025000000000000022,0.5274431057563588,n20,first_agent_posts,0.65,0.055778670236501564,0.10843373493975904,0.17759928603302097,9.823231292240377,24
9.844035900845878,dom-agi,0.4129082426127527,0.8105939004815409,0.8805970149253731,231.49440089585664,0.0,0.031578947368421054,0.2578337403337403,0.04541107023792121,0.08526315789473683,0.2,0.029850746268656716,20,40,0.0,0.4129082426127527,n20,last_agent_posts,0.55,0.12286158631415241,0.23950233281493002,0.37169517884914466,8.463387407604518,28
11.955937814139077,dom-agi,0.1877627276973377,0.6618427399903521,0.7965087281795511,313.5858937412884,0.0,0.1060943351584816,0.2708978174603175,0.03820030248503735,0.1871345029239766,0.2,0.022727272727272728,19,272,0.007352941176470562,0.1877627276973377,n20,late_window,0.5404411764705882,0.10649229332087809,0.211816907986922,0.32426436244745444,9.363311835824836,78
