condition,delta_compression_bzip2,delta_compression_gzip,delta_compression_zlib,delta_distinct_1,delta_distinct_1_sub_ci_high,delta_distinct_1_sub_ci_low,delta_distinct_1_sub_mean,delta_distinct_2,delta_distinct_2_sub_ci_high,delta_distinct_2_sub_ci_low,delta_distinct_2_sub_mean,delta_distinct_3,delta_distinct_3_sub_ci_high,delta_distinct_3_sub_ci_low,delta_distinct_3_sub_mean,delta_distinct_4,delta_distinct_4_sub_ci_high,delta_distinct_4_sub_ci_low,delta_distinct_4_sub_mean,delta_distinct_5,delta_distinct_5_cumulative,delta_distinct_5_sub_ci_high,delta_distinct_5_sub_ci_low,delta_distinct_5_sub_mean,delta_n_agents,delta_n_posts,delta_simpson_5gram_effective,delta_subsample_target_posts,display_family_label,final_bin,final_n_posts,first_bin,first_n_posts,internal_family_label,model_display,model_family,n_agents,roster_name,run_id,run_uid,scale,scheme,source_path
mag1,-0.05466856371624387,-0.06949260987224393,-0.0697927580383379,-0.01749335643662571,-0.019032625159440167,-0.017477561143032644,-0.018385121610451305,-0.1380209655837777,-0.14256716484881765,-0.13722096116799437,-0.13980392122605123,-0.1849372091896716,-0.18987850576535736,-0.18411202347684041,-0.1864279517688031,-0.18691540751808344,-0.19063644381126643,-0.1859313161406213,-0.18791475376184774,-0.17537057029230863,-0.16776538893634818,-0.1784223565775056,-0.17437134630231466,-0.17616082000481204,0,-6,-11070.996330710617,0,Single-model final runs,45-60m,387,0-15m,393,single_model_final,GPT-5,gpt-5,30,GPT-5,ec-mag1-n30-run01,e4c789ed0207d395efe5162fa0de6cfeee2ea0cb,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag1-n30-run01
mag1,-0.05467070177485539,-0.0704265529886694,-0.07070496330878101,-0.018171720088936763,-0.018811256298596785,-0.0179880689013472,-0.018456785425443226,-0.13967527694245419,-0.14181576104874827,-0.1389746697496208,-0.14035521322252803,-0.18652415966496605,-0.18863266152766867,-0.18548784892970782,-0.18684435642451125,-0.1885446064481292,-0.19104171429465222,-0.1879145837567603,-0.18901932152530587,-0.17704294596707404,-0.16813976033276778,-0.17927291498043485,-0.176523226376321,-0.17721597342606543,0,-2,-11115.548215537434,0,Single-model final runs,Q4,389,Q1,391,single_model_final,GPT-5,gpt-5,30,GPT-5,ec-mag1-n30-run01,e4c789ed0207d395efe5162fa0de6cfeee2ea0cb,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag1-n30-run01
dom-tech,-0.1566354838154759,-0.21525690781304635,-0.2168408741941681,-0.0701072523246532,-0.1562897454853475,-0.1374017791289784,-0.14604418352772713,-0.3826465114300637,-0.5190210986107154,-0.48312703248582156,-0.5005378100790439,-0.6014902684865442,-0.6867821024516345,-0.6630502843911155,-0.6756165754005943,-0.6771697090966121,-0.7247515221788441,-0.7067556551863183,-0.7149997059086075,-0.7060525325020773,-0.1834335060440363,-0.7333981529935769,-0.7197937263639095,-0.7270903318975181,-13,-139,-13110.422576565279,0,Single-model final runs,45-60m,90,0-15m,229,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,Gemini Flash Lite,ec-dom-tech-n20-run01,e78d2299fffa61f97d1cf7301600790b69c6684b,n20,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-tech-n20-run01
dom-tech,-0.1544095959313289,-0.21380904576025644,-0.21539301214137818,-0.06674976368795367,-0.15293225684864797,-0.1340442904922789,-0.1426866948910276,-0.3795897090774867,-0.5159642962581384,-0.48007023013324457,-0.49748100772646675,-0.5989997073113621,-0.6842915412764524,-0.6605597232159334,-0.6731260142254122,-0.6737669855967937,-0.7213487986790257,-0.7033529316864999,-0.7115969824087891,-0.7021031603426768,-0.1850385515006654,-0.7294487808341764,-0.715844354204509,-0.7231409597381175,-13,-139,-13118.000180009418,0,Single-model final runs,Q4,90,Q1,229,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,Gemini Flash Lite,ec-dom-tech-n20-run01,e78d2299fffa61f97d1cf7301600790b69c6684b,n20,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-tech-n20-run01
mag1,0.003056243142948112,-0.005655461305399012,-0.0060865771192964435,0.008247461993576427,-0.028175119220146566,-0.0181058454585111,-0.022929371258674835,0.00972038049497026,-0.04247005240935964,-0.03202036640327477,-0.038148122392940964,0.0011792727059116714,-0.024455298099353984,-0.0199080899119658,-0.020831698901372375,0.0015859277162452168,-0.00612498100734582,-0.00692266847090961,-0.00667007371751327,0.0011986251052431562,-0.009408750288143475,-0.001480876298324052,-0.002308655144288685,-0.002083863206927772,0,-37,-3943.8822877044095,0,Single-model final runs,45-60m,65,0-15m,102,single_model_final,GLM-5,z-ai/glm-5,10,GLM-5,ec-mag1-n10-run01,ed89d518f117e12c753d18ad471c73ef335e5f8a,n10,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag1-n10-run01
mag1,-0.00274946995338865,-0.007276459032962201,-0.00761799681797265,0.0014158873745118983,-0.022074476821780792,-0.019959006584830075,-0.022130070487630854,-0.0002759415447917135,-0.031382255217795585,-0.030899856457436092,-0.0340130329012831,-0.0037775657620329195,-0.021034588840452506,-0.016946757164689963,-0.018523735125511753,-4.585438052950863e-05,-0.004104868112848048,-0.0053930356703562055,-0.005256157047538235,0.0007340445854091548,-0.009617223432966449,-0.0027760683370442463,-0.0018416791610851302,-0.0017371470774502074,0,-26,-2292.474449798554,0,Single-model final runs,Q4,72,Q1,98,single_model_final,GLM-5,z-ai/glm-5,10,GLM-5,ec-mag1-n10-run01,ed89d518f117e12c753d18ad471c73ef335e5f8a,n10,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag1-n10-run01
mag25,-0.009717179478057725,-0.01688017496106109,-0.0166507657895264,-0.0022324255013097816,-0.019853776200586593,-0.018091713988681923,-0.019023543909560126,-0.020899413441003434,-0.047430720601385756,-0.04409663712391454,-0.04615003499501191,-0.02129495885304855,-0.033200382297958075,-0.031971168032853714,-0.030965100053245598,-0.013251100748107425,-0.0115179054386082,-0.017753874681232018,-0.015412613384952367,-0.008246806144863172,-0.020521562619923994,-0.00601125086880927,-0.012210919244135088,-0.008463500364048415,0,-21,-5586.260673588673,0,Single-model final runs,45-60m,69,0-15m,90,single_model_final,GLM-5,z-ai/glm-5,10,GLM-5,ec-mag25-n10-run01,f6a9af6b0a8c242dfd9a45a69e65095585df6073,n10,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag25-n10-run01
mag25,-0.014217174960691664,-0.019795956143618898,-0.019399421923734783,-0.010348705376534081,-0.020312549489971327,-0.018773131458864223,-0.01909371828324896,-0.03720023570310993,-0.045762595330634204,-0.045849049780430584,-0.04570334562432932,-0.031116091388969647,-0.0223282270284616,-0.032218086464605555,-0.02864439852180467,-0.018064283579805718,-0.010897140162822505,-0.018735465522510153,-0.014686503029882725,-0.010599807214150436,-0.020946735558443952,-0.005943934337075407,-0.010507058742964315,-0.00831113035501696,0,-9,-3286.52390464818,0,Single-model final runs,Q4,78,Q1,87,single_model_final,GLM-5,z-ai/glm-5,10,GLM-5,ec-mag25-n10-run01,f6a9af6b0a8c242dfd9a45a69e65095585df6073,n10,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag25-n10-run01
mag25,-0.016233352117017513,-0.04543149726098861,-0.04581905116872159,0.007235630137495105,-0.007041886517431331,-0.003055494319084473,-0.005150413001967849,-0.06758000460177,-0.10797593542059758,-0.09179134022869068,-0.09905605823678804,-0.1234710256395759,-0.15976719743281398,-0.14166046256749776,-0.1497686720695075,-0.14197085518742192,-0.1722407506128366,-0.15355773850814525,-0.16325008262117635,-0.1480704621801534,-0.15501699358470844,-0.1714498360732727,-0.15716507292256165,-0.16464822529425793,-2,-103,-14614.290010957637,0,Single-model final runs,45-60m,319,0-15m,422,single_model_final,GPT-5,gpt-5,30,GPT-5,ec-mag25-n30-run01,f8b4c00ced286f4e74dddf7057f58924bd6eeabe,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag25-n30-run01
mag25,-0.016491362842369878,-0.04530346675157998,-0.04566590593093939,0.007195687256104227,-0.007217863356046503,-0.002593309665039484,-0.0050889654895364955,-0.06757348511446476,-0.10707189517007992,-0.09097969068418732,-0.09833967417560774,-0.12342058450896087,-0.1592950974285423,-0.1413372616604277,-0.14989319126924816,-0.14187038786698336,-0.1700196592334997,-0.1516878284635257,-0.16260543207893208,-0.14796618679561502,-0.15500448987400173,-0.17268855531334948,-0.15503030022459596,-0.16423509902833733,-2,-102,-14593.637241020217,0,Single-model final runs,Q4,320,Q1,422,single_model_final,GPT-5,gpt-5,30,GPT-5,ec-mag25-n30-run01,f8b4c00ced286f4e74dddf7057f58924bd6eeabe,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag25-n30-run01
dom-tech,-0.0038088346464222322,-0.007015593304958434,-0.006970504360647722,0.008711762163110023,-0.008324536052001896,-0.0049806749325504995,-0.006802060201448468,-0.004198005283170714,-0.03443805282404244,-0.03123707920352059,-0.03250767787076658,-0.007012885061330687,-0.023741362592596738,-0.01985029952670825,-0.021833206112574888,-0.002142631437478615,-0.009143718407621848,-0.007433661833916694,-0.008136725696506586,-0.00038799095198138733,-0.021040007179757625,-0.004344268437269205,-0.001963676282954574,-0.0032010290499743244,0,-17,-5704.498696689865,0,Single-model final runs,45-60m,64,0-15m,81,single_model_final,GLM-5,z-ai/glm-5,10,GLM-5,ec-dom-tech-n10-run01,fa1544d4921dee1eee06b14a95889337c8727c45,n10,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-tech-n10-run01
dom-tech,-0.008899259684221561,-0.008679908367799749,-0.008498261950536767,-0.0009541749286006568,-0.002020166355911318,-0.004111929839614864,-0.0031538148151556977,-0.020806053568179217,-0.026548370103226415,-0.026542648328208296,-0.027330378005912426,-0.015114722807795022,-0.015480696650313153,-0.011353057410926404,-0.01463608073356637,-0.004980592847506737,-0.00568868972810932,-0.00597178558287581,-0.0055881858803605855,-0.0011014084461432594,-0.021598598899659205,-0.0022900368838497664,-0.001065929069881677,-0.0015911032423304716,0,-2,-2609.1799184416996,0,Single-model final runs,Q4,76,Q1,78,single_model_final,GLM-5,z-ai/glm-5,10,GLM-5,ec-dom-tech-n10-run01,fa1544d4921dee1eee06b14a95889337c8727c45,n10,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-tech-n10-run01
mag1,-0.036901418290536836,-0.045691753404196345,-0.04569314097551341,-0.018735347029860128,-0.02304102423642282,-0.020262574731207753,-0.021832804167816716,-0.10514173736102711,-0.11602059224393663,-0.10588422072285347,-0.1109986284029505,-0.13220534797390104,-0.14672863428965532,-0.13173366683779808,-0.1379289821028803,-0.13116683711583466,-0.14171258599215075,-0.12884830250208812,-0.1351701171332872,-0.12240809671940844,-0.1271611955136237,-0.13358681457629695,-0.12002442957145332,-0.12630970852891,0,-12,-6968.041965647435,0,Single-model final runs,45-60m,246,0-15m,258,single_model_final,GPT-5,gpt-5,20,GPT-5,ec-mag1-n20-run01,fac59a18eccee1e49da0a16a7590f09691a89e35,n20,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag1-n20-run01
mag1,-0.03918588711699697,-0.04781148116280454,-0.04776401754333198,-0.021613313477374774,-0.020803983235911858,-0.02166569470934912,-0.021217384813092016,-0.11113302769482941,-0.10863692220654408,-0.11196761048362197,-0.11011009011694645,-0.13821142323837032,-0.13590866083385744,-0.13956505960111865,-0.13753286973385825,-0.13725758720850822,-0.13373181924348687,-0.13843712563502752,-0.13645965762263235,-0.12787627042212146,-0.1265521152157495,-0.12468738202678298,-0.1294895711391929,-0.12702460836176777,0,2,-6829.208471455392,0,Single-model final runs,Q4,258,Q1,256,single_model_final,GPT-5,gpt-5,20,GPT-5,ec-mag1-n20-run01,fac59a18eccee1e49da0a16a7590f09691a89e35,n20,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag1-n20-run01
