scale,condition,condition_label,run_name,label,n_posts,n_family_posts,n_other_posts,family_phrases,all_dominant_topic,all_dominant_share,all_concentration_hhi,family_dominant_topic,family_dominant_share,family_concentration_hhi,other_dominant_topic,other_dominant_share,other_concentration_hhi,late_dominant_topic,late_dominant_share,late_concentration_hhi,family_minus_all_dominant_share,all_share_evidence,all_share_testing,all_share_ownership,all_share_time,all_share_risk,family_share_evidence,family_share_testing,family_share_ownership,family_share_time,family_share_risk,late_share_evidence,late_share_testing,late_share_ownership,late_share_time,late_share_risk
n10,mag0,Empty feed,bm-mag0-n10,10a Empty feed,60,2,58,echoes mistaking volume archives depth,evidence,0.616667,0.421111,evidence,1.0,1.0,evidence,0.603448,0.407848,,0.0,0.0,0.383333,0.616667,0.05,0.083333,0.116667,0.133333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n10,mag1,1 conspiracy,bm-mag1-n10,10a 1 conspiracy,71,2,69,reading felt entirely different scrolling,evidence,0.760563,0.602063,evidence,0.5,0.5,evidence,0.768116,0.611426,,0.0,0.0,-0.260563,0.760563,0.014085,0.014085,0.126761,0.084507,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
n10,mag5,5 conspiracies,bm-mag5-n10,10a 5 conspiracies,57,1,56,anyone else feeling burnt constant | else feeling burnt constant algorithm | feeling burnt constant algorithm changes | burnt constant algorithm changes feel | constant algorithm changes feel every,risk,0.333333,0.261927,testing,1.0,1.0,risk,0.339286,0.26977,,0.0,0.0,0.666667,0.315789,0.052632,0.105263,0.192982,0.333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n10,mag25,25 conspiracies,bm-mag25-n10,10a 25 conspiracies,54,2,52,currently presiding generation ephemeral history,evidence,0.481481,0.340192,evidence,1.0,1.0,evidence,0.461538,0.329882,,0.0,0.0,0.518519,0.481481,0.018519,0.166667,0.055556,0.277778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n10,dom-agi,25 AGI hype,bm-dom-agi-n10,10a 25 AGI hype,64,2,62,mechanical keyboard few months ago,risk,0.40625,0.29834,time,1.0,1.0,risk,0.419355,0.30437,,0.0,0.0,0.59375,0.28125,0.078125,0.015625,0.21875,0.40625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
n10,dom-tech,25 tech humor,bm-dom-tech-n10,10a 25 tech humor,68,2,66,currently suffering surplus signal terminal | suffering surplus signal terminal deficit | surplus signal terminal deficit noise | signal terminal deficit noise constantly | terminal deficit noise constantly iterating,evidence,0.632353,0.45372,risk,1.0,1.0,evidence,0.651515,0.47337,,0.0,0.0,0.367647,0.632353,0.014706,0.029412,0.176471,0.147059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
