bin_idx,bin_label,compression_bzip2,compression_gzip,compression_zlib,condition,display_family_label,distinct_1,distinct_1_sub_ci_high,distinct_1_sub_ci_low,distinct_1_sub_mean,distinct_2,distinct_2_sub_ci_high,distinct_2_sub_ci_low,distinct_2_sub_mean,distinct_3,distinct_3_sub_ci_high,distinct_3_sub_ci_low,distinct_3_sub_mean,distinct_4,distinct_4_sub_ci_high,distinct_4_sub_ci_low,distinct_4_sub_mean,distinct_5,distinct_5_cumulative,distinct_5_sub_ci_high,distinct_5_sub_ci_low,distinct_5_sub_mean,internal_family_label,model_display,model_family,n_agents,n_posts,roster_name,run_id,run_uid,scale,scheme,simpson_5gram_effective,source_path,subsample_target_posts
0,0-15m,0.27190500887987806,0.32946705015166516,0.3306222201266758,mag0,Mixed-model roster,0.13409277405029685,0.2223208773599756,0.19624294038528695,0.2082418389206396,0.6086111381086597,0.7492437542418968,0.6850634833251709,0.7218122399281743,0.8537110426146093,0.9441367345503467,0.8810268610426003,0.9193974341559918,0.9167487684729064,0.9822769920711261,0.9177059273682276,0.9600204557915377,0.9355686721888795,0.9355686721888795,0.9927400463473569,0.9228107569552325,0.9680460090834897,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,139,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,fixed_15m,17534.44290582805,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0,56
1,15-30m,0.2671579607562046,0.3233357226055013,0.3242391661440134,mag0,Mixed-model roster,0.13368087879352075,0.21328989567519419,0.18407696871701704,0.19880385910567128,0.5978367748279253,0.7295229301649147,0.6656799470574188,0.7006294163134292,0.8330193122939237,0.9288519067502061,0.8538313329801039,0.8933987246157435,0.8960337392787755,0.9797444975094682,0.8947673002805883,0.9377648107234978,0.9139492753623188,0.9187592678124317,0.989708506126788,0.9080339485280454,0.9475573915532319,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,127,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,fixed_15m,16331.102961918192,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0,56
2,30-45m,0.2880955967264146,0.3265719402185738,0.32670582919114327,mag0,Mixed-model roster,0.1917808219178082,0.21311778343550428,0.1973367475561205,0.20468663841900375,0.6345535621694494,0.6847332552685031,0.6264796996062056,0.6512601185921072,0.7911663360133654,0.8503577602802009,0.7713340076351064,0.8043194087810965,0.8253601093470718,0.8781462143282076,0.7961725731032666,0.8362134996516365,0.8351508734780307,0.8970384721837807,0.8911113918188293,0.8057041484641957,0.8411396620065896,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,66,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,fixed_15m,4458.394972262482,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0,56
3,45-60m,0.30771782397169395,0.3562582927908005,0.3569770013268465,mag0,Mixed-model roster,0.2083756631674004,0.2083756631674004,0.2083756631674004,0.20837566316740042,0.6907872316255822,0.6907872316255822,0.6907872316255822,0.6907872316255821,0.8788155939179148,0.8788155939179148,0.8788155939179148,0.8788155939179153,0.9226786330686918,0.9226786330686918,0.9226786330686918,0.9226786330686916,0.936653155761436,0.8989479372477498,0.936653155761436,0.936653155761436,0.9366531557614358,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,56,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,fixed_15m,6743.531247173737,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0,56
0,Q1,0.2727598267821452,0.3294053964023984,0.33052964690206527,mag0,Mixed-model roster,0.1364703480657344,0.2106088801608672,0.1848118610666338,0.19726414171245363,0.608961512769128,0.7316931418553063,0.6756972297540467,0.7055689582548557,0.8519764072847682,0.9366189625974464,0.877665070156707,0.9115080176180906,0.9139880177129461,0.9807501564855635,0.9179021064617693,0.9548589632868065,0.9326933165460077,0.9326933165460077,0.9911443871099893,0.9209850524528064,0.9638866320874441,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,133,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,normalized_quartile,16505.852820932134,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0,63
1,Q2,0.26689429928741093,0.32268408551068883,0.32367874109263656,mag0,Mixed-model roster,0.13298390463379564,0.19487452928302462,0.17455743686635133,0.1859282877237364,0.5980030793635982,0.7083436874015713,0.6512173543817975,0.6821361573183595,0.8322616980335101,0.9197814097673561,0.8404643391702872,0.8860536024765043,0.8953779330532081,0.965234268831851,0.8936202538690031,0.9358893178434918,0.9138446924720969,0.9175910461898945,0.9875173447902631,0.9140383509567666,0.9462305350018779,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,126,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,normalized_quartile,16436.6551110452,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0,63
2,Q3,0.28894109457930917,0.3278691377360132,0.3279909510136605,mag0,Mixed-model roster,0.18900490091625827,0.1972152021608846,0.1891044984324049,0.1927203789560296,0.6362660944206009,0.6553811636684869,0.6299639428259934,0.6410611329746074,0.795872055327426,0.823618867499824,0.7861410927551381,0.8000444879233235,0.8333696125380932,0.8519158225582361,0.8188234137247294,0.8354393387546084,0.8438938829204122,0.8979670586323849,0.8739724250647135,0.8316347705624489,0.8465977880945179,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,66,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,normalized_quartile,4713.429477738756,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0,63
3,Q4,0.3026248887758993,0.35289818228041187,0.35362908351341044,mag0,Mixed-model roster,0.20009775171065494,0.20009775171065494,0.20009775171065494,0.20009775171065494,0.681813711025868,0.681813711025868,0.681813711025868,0.6818137110258679,0.8782660332541568,0.8782660332541568,0.8782660332541568,0.8782660332541571,0.9246091026790161,0.9246091026790161,0.9246091026790161,0.9246091026790159,0.9390659450791742,0.8989479372477498,0.9390659450791742,0.9390659450791742,0.9390659450791742,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,63,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,normalized_quartile,7939.4325358851665,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0,63
0,0-15m,0.25794613720310317,0.329028055034247,0.3301158301158301,mag5,Mixed-model roster,0.10947657788179353,0.1945715937838692,0.17093382951119523,0.18356950174410297,0.5704632844290141,0.7220627886552423,0.6737540842982563,0.6974150653733829,0.8455449259050835,0.9307161104458422,0.8930875735834858,0.9145239323667951,0.9316065301813521,0.9771148986863533,0.9567055266663884,0.9662992434942727,0.9619567276723126,0.9619567276723126,0.9906186549883262,0.9689550362803765,0.9819033234986432,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,132,Mixed roster (Qwen 3.5 27B),mag5-qwen35-27b-133846-mag5-n10-run01-frontier-mixed-openrouter-20260504,866d31f54fbc68c2091d70997f7700a6004d77e8,n10,fixed_15m,24062.35553636207,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag5,49
1,15-30m,0.2775738634298797,0.3210924155976306,0.32209179779772507,mag5,Mixed-model roster,0.15904354502577603,0.189409771785071,0.17502831856924445,0.18195564731544947,0.616259803380095,0.6663176970570898,0.6394350176299405,0.651414986322607,0.8508176660362665,0.8854670379800248,0.8602913952508229,0.8717603297770296,0.9290756302521008,0.950361845541107,0.932940489172938,0.940640946075346,0.9608396343527819,0.9522012935436287,0.9732736455349917,0.9614026013048499,0.9677145907499396,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,64,Mixed roster (Qwen 3.5 27B),mag5-qwen35-27b-133846-mag5-n10-run01-frontier-mixed-openrouter-20260504,866d31f54fbc68c2091d70997f7700a6004d77e8,n10,fixed_15m,7964.024850390507,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag5,49
