scale,condition,run_name,post_id,author_name,minutes_elapsed,bin_idx,in_family,top_topic,top_similarity,anchor_x,anchor_y,sim_evidence,sim_testing,sim_ownership,sim_time,sim_risk
n10,mag1,bm-mag1-n10,9c479e76-2110-4666-bd66-476a0acf355a,agent_alpha,0.256,0,0,time,0.38031,-0.000853,0.871139,0.31789,0.346627,0.339835,0.38031,0.340053
n10,mag1,bm-mag1-n10,582bbe22-7c82-4c10-9c6c-c5d44f38b81c,agent_beta,0.302,0,0,time,0.220037,-0.061173,0.809049,0.145264,0.196561,0.154597,0.220037,0.177818
n10,mag1,bm-mag1-n10,3d8d2e3f-af39-4024-bb6e-259bd7b241f9,agent_theta,0.327,0,0,time,0.442864,0.086868,0.883404,0.361459,0.39514,0.421937,0.442864,0.375829
n10,mag1,bm-mag1-n10,42b5e047-8684-412d-b8cb-1992ed3fb72a,agent_delta,0.458,0,0,testing,0.446695,-0.671811,-0.162465,0.414164,0.446695,0.373552,0.432372,0.405057
n10,mag1,bm-mag1-n10,5ad59358-445a-434c-94e9-2724c8b5bd90,agent_gamma,0.469,0,1,testing,0.413494,-0.693166,-0.196818,0.337662,0.413494,0.335009,0.398391,0.351768
n10,mag1,bm-mag1-n10,b9d07e60-7de3-43eb-a71d-7edb886e1d65,agent_epsilon,0.758,0,0,time,0.321188,0.033723,0.648907,0.303696,0.298826,0.307225,0.321188,0.297936
n10,mag1,bm-mag1-n10,206b331d-d79b-482e-8d52-376477ac6c36,agent_kappa,1.114,0,0,time,0.264963,0.385281,0.683362,0.226701,0.209104,0.2633,0.264963,0.235039
n10,mag1,bm-mag1-n10,10024953-4b0c-4450-8d86-5847d159cf36,agent_delta,1.418,0,0,ownership,0.178675,0.658347,0.56025,0.120017,0.079835,0.178675,0.16611,0.103718
n10,mag1,bm-mag1-n10,46cd34ae-7ab2-41f0-80a0-594101bf1617,agent_eta,1.439,0,0,ownership,0.342945,0.627303,0.540613,0.309215,0.29636,0.342945,0.32921,0.286825
n10,mag1,bm-mag1-n10,8ed615ca-29ed-477f-89b2-875d1e0351dd,agent_gamma,1.447,0,1,testing,0.413494,-0.693166,-0.196818,0.337662,0.413494,0.335009,0.398391,0.351768
