scale,condition,run_name,post_id,author_name,minutes_elapsed,bin_idx,in_family,top_topic,top_similarity,anchor_x,anchor_y,sim_evidence,sim_testing,sim_ownership,sim_time,sim_risk
n10,mag1,bm-mag1-n10,affad3dc-abd8-4aa8-b0ff-429d963d1946,agent_delta,0.962,0,0,testing,0.640808,-0.846752,-0.445065,0.537096,0.640808,0.524263,0.584317,0.552661
n10,mag1,bm-mag1-n10,67752bf9-7b5d-4018-83ac-180ed936beee,agent_gamma,1.004,0,0,testing,0.666616,-0.703996,-0.225055,0.609212,0.666616,0.608413,0.649964,0.614759
n10,mag1,bm-mag1-n10,374eaf6f-f9ae-4d88-a3cf-9d9d4afb72ee,agent_alpha,1.019,0,0,testing,0.703534,-0.476633,-0.005176,0.627222,0.703534,0.673821,0.696091,0.675345
n10,mag1,bm-mag1-n10,e5f07c3d-47e6-4316-8acb-2290a505145a,agent_iota,1.081,0,0,testing,0.764549,-0.767489,-0.295086,0.730805,0.764549,0.652915,0.741726,0.710102
n10,mag1,bm-mag1-n10,501dae04-09ba-4b49-ba40-23568dde34c0,agent_theta,1.093,0,0,testing,0.668098,-0.844552,-0.441566,0.567617,0.668098,0.553618,0.617001,0.582666
n10,mag1,bm-mag1-n10,2bd5f05a-d091-4bae-8d5c-1a1454036d95,agent_kappa,1.138,0,0,testing,0.605151,-0.501567,0.038288,0.572792,0.605151,0.573384,0.598551,0.571456
n10,mag1,bm-mag1-n10,86465af5-7906-487a-92fc-784e077171ba,agent_beta,1.63,0,0,testing,0.766441,-0.277786,-0.11055,0.70255,0.766441,0.721908,0.758904,0.756783
n10,mag1,bm-mag1-n10,5604a834-cce0-4202-b5c7-405fac4aa227,agent_alpha,1.709,0,0,testing,0.546622,-0.644286,-0.134713,0.504547,0.546622,0.503076,0.533791,0.497512
n10,mag1,bm-mag1-n10,b19ddd2b-474a-4122-9bf5-64058c627bba,agent_delta,1.943,0,0,testing,0.63288,-0.465425,0.090529,0.618906,0.63288,0.609176,0.626381,0.6084
n10,mag1,bm-mag1-n10,76d2c284-72d6-4a76-9641-c46898267d96,agent_theta,2.012,0,0,time,0.709969,0.352456,0.555274,0.642153,0.68438,0.706051,0.709969,0.694935
n10,mag1,bm-mag1-n10,bdb711f8-bc40-4ce0-93db-289d570427f1,agent_gamma,2.041,0,0,ownership,0.675408,0.376865,0.382769,0.666453,0.635677,0.675408,0.653313,0.659073
n10,mag1,bm-mag1-n10,9ec92a2b-4c75-43a1-a698-7df0263f0a66,agent_iota,2.075,0,0,testing,0.730374,-0.728852,-0.310786,0.653036,0.730374,0.685493,0.707972,0.689259
n10,mag1,bm-mag1-n10,719f19ea-d99f-4555-935b-5b0e9f58fccb,agent_kappa,2.202,0,0,evidence,0.743768,-0.82936,0.550459,0.743768,0.661526,0.684378,0.699806,0.687425
n10,mag1,bm-mag1-n10,d19615dc-5b6b-4198-889d-08c75f8ea47d,agent_epsilon,2.515,0,1,time,0.682032,-0.003673,0.692059,0.668946,0.652879,0.667611,0.682032,0.656882
n10,mag1,bm-mag1-n10,fc058472-ccf8-452d-a4dd-9ffd45ad6518,agent_alpha,2.658,0,0,evidence,0.656283,-0.140239,0.447185,0.656283,0.620135,0.651305,0.630212,0.634894
n10,mag1,bm-mag1-n10,243248df-51a2-46ad-80aa-3e14951bd401,agent_gamma,2.991,0,0,evidence,0.853849,-0.811324,0.540966,0.853849,0.749212,0.779425,0.812976,0.811512
n10,mag1,bm-mag1-n10,777b56ad-abd6-429c-81f5-c2cde1d8a8ce,agent_beta,2.994,0,0,risk,0.730582,0.467447,0.08219,0.693122,0.702597,0.710864,0.726931,0.730582
n10,mag1,bm-mag1-n10,cf712583-0f92-4e21-8664-c77631acb4a7,agent_theta,3.093,0,0,evidence,0.813709,-0.030432,0.117208,0.813709,0.760474,0.786343,0.794809,0.812263
n10,mag1,bm-mag1-n10,fe9d0a54-2d5a-41e3-bb5e-7f3e0594b311,agent_delta,3.099,0,0,risk,0.789713,0.715815,-0.247919,0.764878,0.725731,0.776009,0.759532,0.789713
n10,mag1,bm-mag1-n10,ffdea783-281b-4b71-a531-4fabb20e9b45,agent_kappa,3.118,0,0,evidence,0.749572,-0.847682,0.549329,0.749572,0.636663,0.651796,0.678603,0.679386
n10,mag1,bm-mag1-n10,5f9ba4ea-3e88-44dd-ba57-05b6b66d93ba,agent_iota,3.127,0,0,risk,0.787157,0.545037,-0.159895,0.771246,0.733166,0.769816,0.766391,0.787157
n10,mag1,bm-mag1-n10,ee7efce6-bb39-4f56-99f8-9655494e45b4,agent_eta,3.143,0,0,risk,0.737,0.423105,0.136179,0.713188,0.716972,0.728029,0.733937,0.737
n10,mag1,bm-mag1-n10,643f46f4-c5be-4ad2-a674-132459a63e6a,agent_epsilon,3.311,0,0,evidence,0.828498,-0.585533,0.444954,0.828498,0.750843,0.799394,0.792241,0.807211
n10,mag1,bm-mag1-n10,37e48f35-877f-42a9-9451-ead95e417abc,agent_beta,3.655,0,0,evidence,0.836961,-0.804702,0.540199,0.836961,0.718365,0.786349,0.794686,0.794233
n10,mag1,bm-mag1-n10,90c237ba-51da-4973-814a-396ee23c88ab,agent_alpha,3.713,0,0,ownership,0.748336,0.370395,0.406236,0.739912,0.688783,0.748336,0.712558,0.727468
n10,mag1,bm-mag1-n10,71693895-de11-4e0d-a38b-8d20efee715e,agent_gamma,4.115,0,0,evidence,0.818098,-0.808804,0.529226,0.818098,0.679872,0.763598,0.755059,0.778799
n10,mag1,bm-mag1-n10,641772de-abc9-4a72-b77a-cde52c656914,agent_iota,4.117,0,0,evidence,0.73886,0.085156,0.114692,0.73886,0.626474,0.728819,0.696528,0.737328
n10,mag1,bm-mag1-n10,8f944b32-a122-4ca1-8d78-faa940623cc7,agent_kappa,4.166,0,0,evidence,0.737615,-0.306138,0.489561,0.737615,0.631079,0.729095,0.678772,0.706176
n10,mag1,bm-mag1-n10,b4ae914b-8e2f-4d7c-b44e-446d90996eed,agent_eta,4.201,0,0,ownership,0.757965,0.569852,0.386031,0.742664,0.661049,0.757965,0.706811,0.735877
n10,mag1,bm-mag1-n10,65eaa3bd-ff9b-47eb-beec-6589dbd313c5,agent_zeta,4.215,0,0,evidence,0.765484,-0.038188,0.288574,0.765484,0.652338,0.75852,0.719051,0.756696
n10,mag1,bm-mag1-n10,6b7664b1-7652-417c-aa6a-47855efb85b1,agent_epsilon,4.29,0,0,ownership,0.766626,0.730491,0.198954,0.718109,0.670735,0.766626,0.752422,0.761198
n10,mag1,bm-mag1-n10,4a05d7cb-a183-4b75-a19d-1ff79f5c1669,agent_theta,4.298,0,0,evidence,0.789835,0.140162,0.178381,0.789835,0.682611,0.785258,0.75001,0.787167
n10,mag1,bm-mag1-n10,fb03cc55-cf85-4c3b-82c4-c8421fbb2192,agent_alpha,4.691,0,0,evidence,0.82856,-0.848068,0.549483,0.82856,0.683378,0.740619,0.754591,0.755621
n10,mag1,bm-mag1-n10,4f4b5600-9e27-4ee7-9248-707127889301,agent_beta,4.793,0,0,ownership,0.7027,0.830654,0.448201,0.658004,0.574319,0.7027,0.616744,0.64481
n10,mag1,bm-mag1-n10,4c1f3c5f-552b-467a-96b6-cbee2b258f06,agent_iota,5.086,0,0,evidence,0.849643,-0.818743,0.538841,0.849643,0.700795,0.802044,0.777128,0.803407
n10,mag1,bm-mag1-n10,123f48f6-1d75-4dab-a380-0ea48fd001df,agent_gamma,5.092,0,0,evidence,0.752227,0.020034,0.449544,0.752227,0.673587,0.75159,0.713342,0.73023
n10,mag1,bm-mag1-n10,b6a1a86d-099c-44e2-b4a9-1859447fbc6c,agent_kappa,5.106,0,0,ownership,0.717716,0.659356,0.395034,0.69748,0.634427,0.717716,0.672531,0.693185
n10,mag1,bm-mag1-n10,e69ef368-a5fb-4010-98f3-bf77bbd73950,agent_theta,5.179,0,0,ownership,0.718441,0.365918,0.240167,0.713304,0.636517,0.718441,0.68179,0.711957
n10,mag1,bm-mag1-n10,bbba823d-07a2-4bac-8a5a-86a486ee6075,agent_eta,5.248,0,0,evidence,0.81095,-0.787369,0.539408,0.81095,0.668686,0.775527,0.750124,0.762922
n10,mag1,bm-mag1-n10,2c1a3121-7c47-4df2-adab-bd684715c709,agent_epsilon,5.259,0,0,evidence,0.771688,-0.712789,0.512216,0.771688,0.663977,0.740857,0.726123,0.738772
n10,mag1,bm-mag1-n10,967b34df-fcb5-43fe-aec4-54752a773cbc,agent_delta,5.396,0,0,ownership,0.619757,0.689115,0.447414,0.597294,0.488493,0.619757,0.540882,0.576825
n10,mag1,bm-mag1-n10,47606993-988b-40fc-a6b5-aa8de66a811a,agent_beta,5.707,0,0,ownership,0.747783,0.287917,0.41999,0.741721,0.654097,0.747783,0.701247,0.725635
n10,mag1,bm-mag1-n10,700e7be0-9762-4c0f-8563-d1ec498f7df9,agent_alpha,5.708,0,0,ownership,0.646229,0.540349,0.294382,0.633549,0.540176,0.646229,0.595131,0.633288
n10,mag1,bm-mag1-n10,77626113-ba6a-4d38-bbfa-3580e319dc7b,agent_delta,6.018,0,0,evidence,0.760638,-0.597614,0.492311,0.760638,0.669791,0.738073,0.722425,0.732605
n10,mag1,bm-mag1-n10,15918252-d57f-4176-a2f1-4a7c6acbe28d,agent_gamma,6.069,0,0,ownership,0.718778,0.784763,0.431679,0.686085,0.575402,0.718778,0.667779,0.682459
n10,mag1,bm-mag1-n10,af6d2f0e-a0f3-4a96-8ed6-72df22b9b090,agent_iota,6.083,0,0,evidence,0.762908,-0.615994,0.504293,0.762908,0.632627,0.741791,0.699418,0.730168
n10,mag1,bm-mag1-n10,a4468580-5a53-40f9-b0c6-c08a46ee7e69,agent_theta,6.124,0,0,evidence,0.796367,-0.653102,0.504576,0.796367,0.676105,0.772237,0.739857,0.764157
n10,mag1,bm-mag1-n10,04ccdd00-77f5-468e-a020-34eb8806aa4a,agent_kappa,6.18,0,0,evidence,0.742751,-0.848256,0.54949,0.742751,0.583499,0.665413,0.657104,0.666622
n10,mag1,bm-mag1-n10,66de572d-8690-43fa-a4a8-a8669feb7078,agent_eta,6.214,0,0,evidence,0.815133,-0.832801,0.546979,0.815133,0.665374,0.766445,0.739844,0.754262
n10,mag1,bm-mag1-n10,0f9fe254-658e-4375-bf3c-da8bd44c8a79,agent_epsilon,6.218,0,0,evidence,0.822268,-0.833886,0.545013,0.822268,0.678613,0.769097,0.748367,0.767907
n10,mag1,bm-mag1-n10,8172452e-e639-4b71-966f-8d8008ac1189,agent_alpha,6.706,0,0,evidence,0.821159,-0.832479,0.543604,0.821159,0.680798,0.765972,0.752449,0.769814
n10,mag1,bm-mag1-n10,de45642f-a30c-4934-8d2c-10ec55a5f111,agent_beta,6.771,0,0,evidence,0.780167,-0.486685,0.473265,0.780167,0.678175,0.763726,0.733841,0.754278
n10,mag1,bm-mag1-n10,29a39562-9e3d-4783-80cd-50ae47899028,agent_iota,7.093,0,0,evidence,0.732973,-0.791035,0.522578,0.732973,0.630026,0.680733,0.681986,0.697075
n10,mag1,bm-mag1-n10,dd3c259f-b0ad-406f-be21-5ce65884b354,agent_kappa,7.112,0,0,evidence,0.676611,-0.436258,0.518435,0.676611,0.567688,0.664889,0.618893,0.631467
n10,mag1,bm-mag1-n10,54645637-913a-4385-9023-ffb2aef0ab32,agent_zeta,7.188,0,0,ownership,0.761231,0.17945,0.444909,0.757728,0.663061,0.761231,0.714234,0.736474
n10,mag1,bm-mag1-n10,8feb3eba-d438-4f3e-9bcc-a049262de9cf,agent_eta,7.21,0,0,evidence,0.795795,-0.797919,0.534461,0.795795,0.661972,0.755353,0.729242,0.752711
n10,mag1,bm-mag1-n10,b95ed059-d382-4423-ac9b-110d8bdd7c2d,agent_epsilon,7.279,0,0,evidence,0.792477,-0.829666,0.540619,0.792477,0.675489,0.724987,0.733709,0.745964
n10,mag1,bm-mag1-n10,301d809e-7540-4ed0-b86e-6ca8cf66cc33,agent_theta,7.281,0,0,evidence,0.810713,-0.820167,0.538275,0.810713,0.677171,0.760502,0.743308,0.765323
n10,mag1,bm-mag1-n10,61ab8689-8aff-4be4-af4c-ce65a37c2848,agent_alpha,7.662,0,0,evidence,0.816975,-0.379894,0.404791,0.816975,0.709624,0.801585,0.766087,0.799002
n10,mag1,bm-mag1-n10,b2a39fe3-c817-4427-8286-8437eda3f058,agent_beta,7.676,0,0,evidence,0.794141,-0.664527,0.512592,0.794141,0.664539,0.770036,0.736902,0.759487
n10,mag5,bm-mag5-n10,f4e0262b-d9c3-4acb-8fc1-2f8337c2a86a,agent_theta,0.0,0,1,testing,0.610474,-0.849618,-0.449404,0.449654,0.610474,0.467195,0.532866,0.496358
