run_uid,scheme,internal_family_label,delta_effective_text,delta_dominant_share_text,delta_effective_frame,delta_dominant_share_frame
e4c789ed0207d395efe5162fa0de6cfeee2ea0cb,fixed_15m,single_model_final,-0.8518970079226764,0.0669270371027871,-0.1762082724036968,-0.0064303607708542
e4c789ed0207d395efe5162fa0de6cfeee2ea0cb,normalized_quartile,single_model_final,-0.8293723457626649,0.0641818815376826,-0.138895241483504,-0.0089809926429496
e55196f00ddf9d233571b38dd33f82e0a10f99fc,fixed_15m,mixed_model_roster,-0.0051540298529517,-0.019861370301253,2.540841447738051,-0.23980271927486
e55196f00ddf9d233571b38dd33f82e0a10f99fc,normalized_quartile,mixed_model_roster,-0.11042699684993,0.0025354969574036,2.5138842036856177,-0.216024340770791
e78d2299fffa61f97d1cf7301600790b69c6684b,fixed_15m,single_model_final,-1.8088594928792867,0.388646288209607,0.3057928787286568,-0.1133430373605046
e78d2299fffa61f97d1cf7301600790b69c6684b,normalized_quartile,single_model_final,-1.8088594928792867,0.388646288209607,0.8827732010739728,-0.1466763706938379
ed89d518f117e12c753d18ad471c73ef335e5f8a,fixed_15m,single_model_final,-0.4091906134613112,0.0746606334841628,-1.4617869682420903,0.1601809954751131
ed89d518f117e12c753d18ad471c73ef335e5f8a,normalized_quartile,single_model_final,-0.3327988825570531,0.0683106575963719,-1.2801369917763812,0.1343537414965986
f6a9af6b0a8c242dfd9a45a69e65095585df6073,fixed_15m,single_model_final,0.5337313739950726,-0.1077294685990337,-1.1265899333362088,0.0072463768115942
f6a9af6b0a8c242dfd9a45a69e65095585df6073,normalized_quartile,single_model_final,0.5102536069053658,-0.0994694960212201,-0.3906524574320604,-0.0313881520778073
