bin_idx,bin_label,condition,display_family_label,internal_family_label,mean_pairwise_cosine,mean_pairwise_cosine_ci_high,mean_pairwise_cosine_ci_low,model_display,model_family,n_agents,n_available,n_reps,n_used,roster_name,run_id,run_uid,scale,scheme,semantic_radius,semantic_radius_ci_high,semantic_radius_ci_low,source_path,vendi_score,vendi_score_ci_high,vendi_score_ci_low
0,Q1,mag1,Obsession prompting,obsession_prompting,0.36153530061244965,0.38566764742136,0.3404035434126854,GPT-5,gpt-5,10,307,50,33,GPT-5,obs-mag1-n10-run01-gpt-5-20260419,05e3c7f9d60777242d07f3abb8663a3b6ba375d3,n10,normalized_quartile,0.3829090428352356,0.39967404752969743,0.364166871458292,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag1-5h,4.964352258639646,5.18350910846964,4.7011931317633975
1,Q2,mag1,Obsession prompting,obsession_prompting,0.39010906875133516,0.42339940592646597,0.3653529427945614,GPT-5,gpt-5,10,344,50,33,GPT-5,obs-mag1-n10-run01-gpt-5-20260419,05e3c7f9d60777242d07f3abb8663a3b6ba375d3,n10,normalized_quartile,0.36088587284088136,0.37985159531235696,0.3360253646969795,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag1-5h,4.595082723161181,4.875302382447761,4.269145948172712
2,Q3,mag1,Obsession prompting,obsession_prompting,0.4093452405929565,0.42179757058620454,0.39928229451179503,GPT-5,gpt-5,10,41,50,33,GPT-5,obs-mag1-n10-run01-gpt-5-20260419,05e3c7f9d60777242d07f3abb8663a3b6ba375d3,n10,normalized_quartile,0.3463776636123657,0.35386854857206346,0.33718907833099365,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag1-5h,4.482264488647399,4.603898487824779,4.3643750826208425
3,Q4,mag1,Obsession prompting,obsession_prompting,0.4324483573436737,0.4324483573436737,0.4324483573436737,GPT-5,gpt-5,10,33,1,33,GPT-5,obs-mag1-n10-run01-gpt-5-20260419,05e3c7f9d60777242d07f3abb8663a3b6ba375d3,n10,normalized_quartile,0.3294428884983063,0.3294428884983063,0.3294428884983063,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag1-5h,4.190981040239601,4.190981040239601,4.190981040239601
0,0-15m,mag1,Single-model final runs,single_model_final,0.4775829464197159,0.488740910589695,0.46557246670126917,GPT-5,gpt-5,10,134,50,96,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,fixed_15m,0.305016450881958,0.3136041216552258,0.29710138142108916,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,4.943973011800164,5.08625396553943,4.804984338825791
1,15-30m,mag1,Single-model final runs,single_model_final,0.48667433381080627,0.5031876921653747,0.47487863302230837,GPT-5,gpt-5,10,143,50,96,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,fixed_15m,0.298574258685112,0.30692822486162186,0.2870047241449356,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,4.7505545374072105,4.8846377690974245,4.5607487727676
2,30-45m,mag1,Single-model final runs,single_model_final,0.4819172942638397,0.49382730573415756,0.4700336970388889,GPT-5,gpt-5,10,135,50,96,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,fixed_15m,0.30193598866462706,0.3103958912193775,0.2935300186276436,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,4.832286106944676,4.982554361199649,4.667238118601399
3,45-60m,mag1,Single-model final runs,single_model_final,0.4652159512042999,0.4652159512042999,0.4652159512042999,GPT-5,gpt-5,10,96,1,96,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,fixed_15m,0.31386107206344604,0.31386107206344604,0.31386107206344604,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,4.801599670668818,4.801599670668818,4.801599670668818
0,Q1,mag1,Single-model final runs,single_model_final,0.4756334400177002,0.47833452969789503,0.47349299415946006,GPT-5,gpt-5,10,123,50,121,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,normalized_quartile,0.3072039669752121,0.30873718336224554,0.30527293384075166,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,5.162563948600097,5.191715241316932,5.127729357777441
1,Q2,mag1,Single-model final runs,single_model_final,0.4920012730360031,0.4978344015777111,0.4877891629934311,GPT-5,gpt-5,10,135,50,121,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,normalized_quartile,0.29558791875839235,0.2985569626092911,0.29149146378040314,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,4.851066986280929,4.9163112682838666,4.76701827461814
2,Q3,mag1,Single-model final runs,single_model_final,0.48122939944267273,0.48385192081332207,0.4775224931538105,GPT-5,gpt-5,10,129,50,121,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,normalized_quartile,0.30321135342121125,0.305852672457695,0.30134588330984113,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,5.008573048660869,5.077439917028987,4.962940866947598
3,Q4,mag1,Single-model final runs,single_model_final,0.4629543125629425,0.4629543125629425,0.4629543125629425,GPT-5,gpt-5,10,121,1,121,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,normalized_quartile,0.31633874773979187,0.31633874773979187,0.31633874773979187,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,5.113336574419307,5.113336574419307,5.113336574419307
0,0-15m,mag5,Base model as tool,base_model_as_tool,0.4695169848203659,0.49368227571249007,0.4543199725449085,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,136,50,86,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,fixed_15m,0.3103406411409378,0.32127687707543373,0.2932021595537663,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,4.486301918361635,4.667961195873511,4.231581138235654
1,15-30m,mag5,Base model as tool,base_model_as_tool,0.6777964389324188,0.6907062232494354,0.6671470865607262,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,115,50,86,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,fixed_15m,0.1744532722234726,0.18084355257451534,0.1667517598718405,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,2.790341069494809,2.871689837736058,2.695465646175771
2,30-45m,mag5,Base model as tool,base_model_as_tool,0.6616627526283264,0.6747161865234375,0.6514469340443612,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,122,50,86,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,fixed_15m,0.18416725993156433,0.1903705347329378,0.17629035525023937,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,2.926783970122975,3.008114477685362,2.822630679181057
3,45-60m,mag5,Base model as tool,base_model_as_tool,0.651701033115387,0.651701033115387,0.651701033115387,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,86,1,86,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,fixed_15m,0.19021539390087128,0.19021539390087128,0.19021539390087128,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,2.964003981511938,2.964003981511938,2.964003981511938
0,Q1,mag5,Base model as tool,base_model_as_tool,0.47073525488376616,0.488816225528717,0.459709033370018,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,132,50,101,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,normalized_quartile,0.31011115670204165,0.31804813966155054,0.2972378708422184,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,4.607248015953371,4.735412840563832,4.417239348778247
1,Q2,mag5,Base model as tool,base_model_as_tool,0.6823745894432068,0.6894113674759865,0.6755429655313492,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,111,50,101,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,normalized_quartile,0.17204242408275605,0.17613387927412988,0.16784230507910253,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,2.793886886436243,2.8405174050901834,2.739499257192901
2,Q3,mag5,Base model as tool,base_model_as_tool,0.6568628466129303,0.6629852190613746,0.6491248473525048,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,115,50,101,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,normalized_quartile,0.18743992120027542,0.19216422662138938,0.18371452763676643,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,3.0194238398572826,3.088147979391661,2.968432220650296
3,Q4,mag5,Base model as tool,base_model_as_tool,0.6565175652503967,0.6565175652503967,0.6565175652503967,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,101,1,101,OLMo 3 32B Instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,n10,normalized_quartile,0.18764638900756836,0.18764638900756836,0.18764638900756836,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5,2.980990086949627,2.980990086949627,2.980990086949627
0,Q1,mag25,Obsession prompting,obsession_prompting,0.3599051034450531,0.38111962527036664,0.3390791527926922,GPT-5,gpt-5,10,90,50,36,GPT-5,obs-mag25-n10-run01-gpt-5-20260418,0e1a75b82e3e1c9395f6955b14174d7d7baa76f3,n10,normalized_quartile,0.38552304029464723,0.40213887169957163,0.36888339221477506,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-1h,4.936149417468402,5.17740084380593,4.635138731141255
1,Q2,mag25,Obsession prompting,obsession_prompting,0.3493153589963913,0.3604980930685997,0.3346826359629631,GPT-5,gpt-5,10,58,50,36,GPT-5,obs-mag25-n10-run01-gpt-5-20260418,0e1a75b82e3e1c9395f6955b14174d7d7baa76f3,n10,normalized_quartile,0.39389474868774416,0.40572538450360296,0.3849707916378975,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-1h,5.121674123729553,5.255980362721434,5.01955182883311
2,Q3,mag25,Obsession prompting,obsession_prompting,0.33348781764507296,0.34053814336657523,0.3279259160161018,GPT-5,gpt-5,10,41,50,36,GPT-5,obs-mag25-n10-run01-gpt-5-20260418,0e1a75b82e3e1c9395f6955b14174d7d7baa76f3,n10,normalized_quartile,0.4067083561420441,0.41127741932868955,0.4009538285434246,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-1h,5.414063644414805,5.483316364195578,5.351330594574317
