bin_idx,bin_label,condition,display_family_label,dominant_share,dominant_topic,effective_topics,internal_family_label,model_display,model_family,n_agents,n_agents_observed,n_posts,roster_name,run_id,run_uid,scale,scheme,source_path,topic_01_share,topic_02_share,topic_03_share,topic_04_share,topic_05_share,topic_06_share,topic_07_share,topic_08_share,topic_09_share,topic_10_share,topic_11_share,topic_12_share,topic_entropy,topic_entropy_norm,topic_hhi
3,Q4,mag25,Base model as tool,1.0,T12,1.0,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,4,28,OLMo 3 32B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,1ea6f508435eb25b25efb24b58a175a5f1aa86cd,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0
0,0-15m,dom-agi,Single-model final runs,0.6810631229235881,T01,2.624237929906703,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,301,Gemini Flash Lite,ec-dom-agi-n30-run01,1fe60ca12bde7999c8575bb980380ece20ae5bb7,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,0.6810631229235881,0.0,0.0,0.18272425249169436,0.006644518272425249,0.10299003322259136,0.006644518272425249,0.009966777408637873,0.0,0.0,0.009966777408637873,0.0,0.9647905414782857,0.3882602759184522,0.5081290493482412
1,15-30m,dom-agi,Single-model final runs,0.746268656716418,T06,1.864814764999619,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,29,201,Gemini Flash Lite,ec-dom-agi-n30-run01,1fe60ca12bde7999c8575bb980380ece20ae5bb7,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,0.23880597014925373,0.0,0.0,0.014925373134328358,0.0,0.746268656716418,0.0,0.0,0.0,0.0,0.0,0.0,0.6231617264470286,0.25077872703998505,0.614167966139452
2,30-45m,dom-agi,Single-model final runs,0.9361702127659575,T06,1.3204945985300167,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,13,94,Gemini Flash Lite,ec-dom-agi-n30-run01,1fe60ca12bde7999c8575bb980380ece20ae5bb7,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,0.0425531914893617,0.0,0.0,0.02127659574468085,0.0,0.9361702127659575,0.0,0.0,0.0,0.0,0.0,0.0,0.2780063622733909,0.11187799038531647,0.8786781349026709
3,45-60m,dom-agi,Single-model final runs,1.0,T06,1.0,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,5,54,Gemini Flash Lite,ec-dom-agi-n30-run01,1fe60ca12bde7999c8575bb980380ece20ae5bb7,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0
0,Q1,dom-agi,Single-model final runs,0.6731391585760518,T01,2.6627345125316166,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,309,Gemini Flash Lite,ec-dom-agi-n30-run01,1fe60ca12bde7999c8575bb980380ece20ae5bb7,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,0.6731391585760518,0.0,0.0,0.1779935275080906,0.006472491909385114,0.11650485436893204,0.006472491909385114,0.009708737864077669,0.0,0.0,0.009708737864077669,0.0,0.9793536069808249,0.39412088460722594,0.4986437092196353
1,Q2,dom-agi,Single-model final runs,0.7611940298507462,T06,1.8322239927775308,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,29,201,Gemini Flash Lite,ec-dom-agi-n30-run01,1fe60ca12bde7999c8575bb980380ece20ae5bb7,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,0.22388059701492538,0.0,0.0,0.014925373134328358,0.0,0.7611940298507462,0.0,0.0,0.0,0.0,0.0,0.0,0.6055305255779247,0.24368340984945472,0.6297616395633772
2,Q3,dom-agi,Single-model final runs,0.9361702127659575,T06,1.3204945985300167,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,11,94,Gemini Flash Lite,ec-dom-agi-n30-run01,1fe60ca12bde7999c8575bb980380ece20ae5bb7,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,0.0425531914893617,0.0,0.0,0.02127659574468085,0.0,0.9361702127659575,0.0,0.0,0.0,0.0,0.0,0.0,0.2780063622733909,0.11187799038531647,0.8786781349026709
3,Q4,dom-agi,Single-model final runs,1.0,T06,1.0,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,5,55,Gemini Flash Lite,ec-dom-agi-n30-run01,1fe60ca12bde7999c8575bb980380ece20ae5bb7,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0
0,0-15m,mag25,Single-model final runs,0.8435374149659864,T01,2.0272519394680084,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,294,Gemini Flash Lite,ec-mag25-n30-run01,22cd2e17435a6586911c5f4461a0251b32de1073,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,0.8435374149659864,0.0,0.0,0.04081632653061224,0.0,0.027210884353741496,0.013605442176870748,0.023809523809523808,0.023809523809523808,0.0,0.027210884353741496,0.0,0.7066811515410526,0.28438941623877223,0.7160211023184785
1,15-30m,mag25,Single-model final runs,0.9811912225705329,T01,1.1159253463016756,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,319,Gemini Flash Lite,ec-mag25-n30-run01,22cd2e17435a6586911c5f4461a0251b32de1073,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,0.9811912225705329,0.0,0.0,0.012539184952978056,0.0,0.003134796238244514,0.0,0.0,0.0,0.0,0.003134796238244514,0.0,0.10968396772670184,0.04414007573928764,0.9629131003036527
2,30-45m,mag25,Single-model final runs,0.697594501718213,T01,2.28098127551746,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,291,Gemini Flash Lite,ec-mag25-n30-run01,22cd2e17435a6586911c5f4461a0251b32de1073,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,0.697594501718213,0.0,0.0,0.003436426116838488,0.0,0.23711340206185566,0.010309278350515464,0.048109965635738834,0.0,0.0,0.003436426116838488,0.0,0.8246057343766069,0.3318457594561784,0.5453053223273224
3,45-60m,mag25,Single-model final runs,0.9545454545454546,T01,1.2366964226938202,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,29,374,Gemini Flash Lite,ec-mag25-n30-run01,22cd2e17435a6586911c5f4461a0251b32de1073,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,0.9545454545454546,0.0,0.0,0.03208556149732621,0.0,0.013368983957219251,0.0,0.0,0.0,0.0,0.0,0.0,0.21244364913924405,0.08549361367654139,0.9123652377820356
0,Q1,mag25,Single-model final runs,0.8539682539682539,T01,1.955200135145437,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,315,Gemini Flash Lite,ec-mag25-n30-run01,22cd2e17435a6586911c5f4461a0251b32de1073,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,0.8539682539682539,0.0,0.0,0.0380952380952381,0.0,0.025396825396825397,0.012698412698412698,0.022222222222222223,0.022222222222222223,0.0,0.025396825396825397,0.0,0.6704925591161662,0.2698260553060894,0.7331519274376417
1,Q2,mag25,Single-model final runs,0.9331210191082803,T01,1.3625593480635363,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,314,Gemini Flash Lite,ec-mag25-n30-run01,22cd2e17435a6586911c5f4461a0251b32de1073,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,0.9331210191082803,0.0,0.0,0.012738853503184714,0.0,0.044585987261146494,0.0,0.0031847133757961785,0.0,0.0,0.006369426751592357,0.0,0.3093648048184005,0.1244975560127355,0.8729157369467322
2,Q3,mag25,Single-model final runs,0.7817109144542773,T01,1.9667377385008338,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,339,Gemini Flash Lite,ec-mag25-n30-run01,22cd2e17435a6586911c5f4461a0251b32de1073,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,0.7817109144542773,0.0,0.0,0.0029498525073746312,0.0,0.168141592920354,0.008849557522123894,0.038348082595870206,0.0,0.0,0.0,0.0,0.6763761998113572,0.27219380650338,0.6409011407836688
3,Q4,mag25,Single-model final runs,0.953125,T01,1.2386709107615252,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,29,384,Gemini Flash Lite,ec-mag25-n30-run01,22cd2e17435a6586911c5f4461a0251b32de1073,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,0.953125,0.0,0.0,0.036458333333333336,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2140389586189945,0.08613561343934398,0.9098849826388888
0,0-15m,mag5,Single-model final runs,0.4934640522875817,T01,4.33383030892847,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,306,Gemini Flash Lite,ec-mag5-n30-run01,283d2b449ecf220fd6c980136dccc3ad39cd3707,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,0.4934640522875817,0.0,0.0,0.19281045751633988,0.0,0.0718954248366013,0.02287581699346405,0.1437908496732026,0.032679738562091505,0.0,0.042483660130718956,0.0,1.4664517488932138,0.5901435971521602,0.309923533683626
1,15-30m,mag5,Single-model final runs,0.5526315789473685,T04,2.348778826236858,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,342,Gemini Flash Lite,ec-mag5-n30-run01,283d2b449ecf220fd6c980136dccc3ad39cd3707,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,0.41228070175438597,0.0,0.005847953216374269,0.5526315789473685,0.0029239766081871343,0.0029239766081871343,0.0,0.02046783625730994,0.0029239766081871343,0.0,0.0,0.0,0.8538955446821923,0.3436328462298744,0.4758558188844431
2,30-45m,mag5,Single-model final runs,0.8683544303797468,T01,1.6598216653250815,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,395,Gemini Flash Lite,ec-mag5-n30-run01,283d2b449ecf220fd6c980136dccc3ad39cd3707,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,0.8683544303797468,0.0,0.0,0.08860759493670886,0.002531645569620253,0.03291139240506329,0.0,0.0,0.002531645569620253,0.0,0.005063291139240506,0.0,0.50671016607032,0.2039151716679377,0.7630123377663836
3,45-60m,mag5,Single-model final runs,0.8186666666666667,T01,1.7775121584138562,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,375,Gemini Flash Lite,ec-mag5-n30-run01,283d2b449ecf220fd6c980136dccc3ad39cd3707,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,0.8186666666666667,0.0,0.0,0.144,0.034666666666666665,0.0,0.0,0.0,0.0026666666666666666,0.0,0.0,0.0,0.5752147228484367,0.23148343335050878,0.6921599999999999
0,Q1,mag5,Single-model final runs,0.4937888198757764,T01,4.292111545539565,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,322,Gemini Flash Lite,ec-mag5-n30-run01,283d2b449ecf220fd6c980136dccc3ad39cd3707,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,0.4937888198757764,0.0,0.0,0.20496894409937888,0.0,0.06832298136645963,0.021739130434782608,0.13664596273291926,0.034161490683229816,0.0,0.040372670807453416,0.0,1.4567788136058475,0.5862509216312543,0.3124493653794221
1,Q2,mag5,Single-model final runs,0.52,T04,2.4277348384655832,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,350,Gemini Flash Lite,ec-mag5-n30-run01,283d2b449ecf220fd6c980136dccc3ad39cd3707,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,0.43714285714285717,0.0,0.005714285714285714,0.52,0.002857142857142857,0.014285714285714285,0.0,0.02,0.0,0.0,0.0,0.0,0.8869586573757536,0.35693842159077666,0.4621387755102041
2,Q3,mag5,Single-model final runs,0.8558139534883721,T01,1.673415137827048,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,430,Gemini Flash Lite,ec-mag5-n30-run01,283d2b449ecf220fd6c980136dccc3ad39cd3707,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,0.8558139534883721,0.0,0.0,0.11395348837209303,0.002325581395348837,0.020930232558139535,0.0,0.0,0.002325581395348837,0.0,0.004651162790697674,0.0,0.5148665309882288,0.20719753437504568,0.7458734451054624
3,Q4,mag5,Single-model final runs,0.847887323943662,T01,1.688018283379144,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,29,355,Gemini Flash Lite,ec-mag5-n30-run01,283d2b449ecf220fd6c980136dccc3ad39cd3707,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,0.847887323943662,0.0,0.0,0.11267605633802817,0.036619718309859155,0.0,0.0,0.0,0.0028169014084507044,0.0,0.0,0.0,0.5235552275008551,0.21069412307521582,0.7329577464788731
0,0-15m,dom-agi,Single-model final runs,0.33212996389891697,T03,6.4601022477937535,single_model_final,GPT-5,gpt-5,20,20,277,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01,0.036101083032490974,0.1371841155234657,0.33212996389891697,0.010830324909747292,0.1588447653429603,0.010830324909747292,0.0,0.07220216606498195,0.11552346570397112,0.12274368231046931,0.0036101083032490976,0.0,1.865645145501102,0.7507908378209175,0.18953720236155824
1,15-30m,dom-agi,Single-model final runs,0.5123674911660777,T03,4.418165723546072,single_model_final,GPT-5,gpt-5,20,20,283,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01,0.024734982332155476,0.09187279151943463,0.5123674911660777,0.0,0.17314487632508835,0.0,0.0,0.024734982332155476,0.09540636042402827,0.07420494699646643,0.0035335689045936395,0.0,1.4857246152826522,0.5978995691485661,0.31678507660227995
2,30-45m,dom-agi,Single-model final runs,0.4744525547445255,T03,3.9361447831431815,single_model_final,GPT-5,gpt-5,20,19,274,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01,0.010948905109489052,0.08029197080291971,0.4744525547445255,0.0,0.2846715328467153,0.010948905109489052,0.0,0.0,0.09854014598540146,0.040145985401459854,0.0,0.0,1.3702017628486378,0.5514097533464835,0.324151526453194
3,45-60m,dom-agi,Single-model final runs,0.4342629482071713,T03,4.412045411538459,single_model_final,GPT-5,gpt-5,20,19,251,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01,0.03187250996015936,0.07569721115537849,0.4342629482071713,0.0,0.30278884462151395,0.00796812749003984,0.0,0.01195219123505976,0.07569721115537849,0.05976095617529881,0.0,0.0,1.4843383940713912,0.5973417126949326,0.296519102871383
0,Q1,dom-agi,Single-model final runs,0.3284671532846715,T03,6.4887601052635,single_model_final,GPT-5,gpt-5,20,20,274,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01,0.0364963503649635,0.1386861313868613,0.3284671532846715,0.010948905109489052,0.16058394160583941,0.010948905109489052,0.0,0.072992700729927,0.11313868613138686,0.12408759124087591,0.0036496350364963502,0.0,1.870071465509428,0.7525721200307356,0.1880228035590601
1,Q2,dom-agi,Single-model final runs,0.5142857142857142,T03,4.408896366273328,single_model_final,GPT-5,gpt-5,20,20,280,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01,0.025,0.09285714285714286,0.5142857142857142,0.0,0.17142857142857143,0.0,0.0,0.025,0.09642857142857143,0.07142857142857142,0.0035714285714285713,0.0,1.483624401058348,0.5970543807691622,0.3181632653061224
2,Q3,dom-agi,Single-model final runs,0.48148148148148145,T03,3.912334184647937,single_model_final,GPT-5,gpt-5,20,19,270,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01,0.011111111111111112,0.07037037037037037,0.48148148148148145,0.0,0.2814814814814815,0.011111111111111112,0.0,0.0,0.1,0.044444444444444446,0.0,0.0,1.36413417404752,0.5489679759856979,0.3282304526748971
3,Q4,dom-agi,Single-model final runs,0.42911877394636017,T03,4.436000428691312,single_model_final,GPT-5,gpt-5,20,19,261,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01,0.03065134099616858,0.0842911877394636,0.42911877394636017,0.0,0.30268199233716475,0.007662835249042145,0.0,0.011494252873563218,0.07662835249042145,0.05747126436781609,0.0,0.0,1.4897531661272754,0.5995207772711999,0.2931695072004228
0,0-15m,mag0,Base model as tool,0.6344086021505376,T06,3.195511984447301,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,10,93,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0,0.021505376344086023,0.010752688172043012,0.0,0.21505376344086022,0.0,0.6344086021505376,0.0,0.043010752688172046,0.021505376344086023,0.0,0.021505376344086023,0.03225806451612903,1.1617473205149675,0.4675215145865065,0.45311596716383395
1,15-30m,mag0,Base model as tool,0.72,T06,2.6269390901019487,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,8,50,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0,0.06,0.0,0.0,0.14,0.0,0.72,0.0,0.04,0.0,0.02,0.02,0.0,0.9658193243295186,0.38867428859426867,0.5439999999999999
2,30-45m,mag0,Base model as tool,0.8205128205128205,T06,1.94309147639142,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,6,39,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0,0.07692307692307693,0.0,0.0,0.0,0.0,0.8205128205128205,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.6642802492620732,0.2673260379092093,0.6844181459566075
3,45-60m,mag0,Base model as tool,0.9310344827586207,T06,1.348183402077804,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,6,29,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.2987580581893401,0.12022908716302426,0.8692033293697978
0,Q1,mag0,Base model as tool,0.6395348837209303,T06,3.1022125181840403,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,10,86,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0,0.011627906976744186,0.011627906976744186,0.0,0.22093023255813954,0.0,0.6395348837209303,0.0,0.03488372093023256,0.023255813953488372,0.0,0.023255813953488372,0.03488372093023256,1.1321155724605227,0.45559682193981377,0.4616008653326123
1,Q2,mag0,Base model as tool,0.7142857142857143,T06,2.6529341610530293,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,8,56,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0,0.05357142857142857,0.0,0.0,0.14285714285714285,0.0,0.7142857142857143,0.0,0.05357142857142857,0.0,0.017857142857142856,0.017857142857142856,0.0,0.9756662580564921,0.3926369862383889,0.5369897959183675
2,Q3,mag0,Base model as tool,0.7837837837837838,T06,2.1104085511992983,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,6,37,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0,0.10810810810810811,0.0,0.0,0.0,0.0,0.7837837837837838,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.0,0.7468815549056543,0.30056724866077944,0.6318480642804968
3,Q4,mag0,Base model as tool,0.9375,T06,1.3193159169015043,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,6,32,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0,0.03125,0.0,0.0,0.03125,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.2771133574914559,0.11151861882421128,0.880859375
0,0-15m,dom-tech,Base model as tool,0.5188679245283019,T11,3.4800116312845297,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,10,106,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,0.04716981132075472,0.0,0.009433962264150943,0.0,0.0,0.02830188679245283,0.0,0.0660377358490566,0.0,0.018867924528301886,0.5188679245283019,0.3113207547169811,1.247035636103938,0.5018440576873698,0.37397650409398364
1,15-30m,dom-tech,Base model as tool,0.9746835443037974,T12,1.1253163073662134,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,9,79,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.9746835443037974,0.11806415824102724,0.0475125124926121,0.9506489344656304
2,30-45m,dom-tech,Base model as tool,0.9354838709677419,T12,1.2702542710002684,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,7,62,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.9354838709677419,0.23921709381651282,0.09626804042595387,0.8792924037460976
3,45-60m,dom-tech,Base model as tool,1.0,T12,1.0,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,6,43,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0
