condition,delta_compression_bzip2,delta_compression_gzip,delta_compression_zlib,delta_distinct_1,delta_distinct_1_sub_ci_high,delta_distinct_1_sub_ci_low,delta_distinct_1_sub_mean,delta_distinct_2,delta_distinct_2_sub_ci_high,delta_distinct_2_sub_ci_low,delta_distinct_2_sub_mean,delta_distinct_3,delta_distinct_3_sub_ci_high,delta_distinct_3_sub_ci_low,delta_distinct_3_sub_mean,delta_distinct_4,delta_distinct_4_sub_ci_high,delta_distinct_4_sub_ci_low,delta_distinct_4_sub_mean,delta_distinct_5,delta_distinct_5_cumulative,delta_distinct_5_sub_ci_high,delta_distinct_5_sub_ci_low,delta_distinct_5_sub_mean,delta_n_agents,delta_n_posts,delta_simpson_5gram_effective,delta_subsample_target_posts,display_family_label,final_bin,final_n_posts,first_bin,first_n_posts,internal_family_label,model_display,model_family,n_agents,roster_name,run_id,run_uid,scale,scheme,source_path
mag25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,-10,-45,nan,0,Base model as tool,45-60m,0,0-15m,45,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,36ebfbc9e5e90447be66f616583536b25b156788,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag25,0.0188245904570864,0.01732317067376432,0.017025478350787993,0.02179778058961268,-0.015797511391934804,-0.00031199626146699577,-0.004363149949074052,-0.016076616215941586,-0.04234215859683976,-0.027105768789635554,-0.033029860571526126,0.002358838734314972,-0.004594185968438191,0.0006657642185335932,-0.0010072911863605594,5.307910599250398e-05,-0.0024189562672582987,0.00027952966088851117,-0.0002265991014278601,0.000334290606869625,0.0005165372416643388,-0.0005933818868117946,0.000893437668743724,0.0004318617618154219,-2,-3,-1202.0500436397,0,Base model as tool,Q4,11,Q1,14,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,36ebfbc9e5e90447be66f616583536b25b156788,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag25,0.027992630203184377,0.028261176828112078,0.026606644905546095,0.08387672169027827,-0.005606997820956416,0.029853062316145484,0.01257418071111216,0.04888991574706014,-0.03945474831574214,0.003265195909697871,-0.019262212883310648,0.01676046416787158,-0.018475103290945483,0.004699604253214695,-0.008173300143693885,0.008312693587727904,-0.007419639160737068,0.009447110626707556,-0.00057185886671407,0.007526162566174888,-0.002992464366909253,-0.0027260053300112164,0.012759204669432145,0.0025494073313148125,-3,-44,-7817.122767442971,0,Base model as tool,45-60m,42,0-15m,86,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,37591903c2d5cf4dd8d5c62e9e22cf3910ca829c,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag25,0.024118312595553804,0.024322866075724814,0.02286685340571759,0.06908577495049448,-0.0038312503774211026,0.025411518953436463,0.01312048966402718,0.03297860843741851,-0.035789645452281915,-0.00397847016688313,-0.02005545611811177,0.01000535013806636,-0.018347209927749297,-0.0005127350636453532,-0.007614966027293946,0.002956265991172824,-0.006062141125508624,0.0024266974977976696,-0.0015557832113151093,0.0026711110859427567,-0.008186387095918568,-0.002323176828641471,0.003734541736103658,0.0007988958369170573,-3,-36,-7247.50676981455,0,Base model as tool,Q4,48,Q1,84,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,37591903c2d5cf4dd8d5c62e9e22cf3910ca829c,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
dom-agi,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,-10,-64,nan,0,Base model as tool,45-60m,0,0-15m,64,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,37e0ebfcdbbbbc3f1f18eda6515e30c59caf2ba2,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403
dom-agi,-0.023434170272692234,-0.01492435715113738,-0.014133311053447228,-0.0198131714173182,0.005419694732526348,-0.013617549921259187,-0.0045219334485329665,-0.02188312981001983,-3.566285177658557e-05,-0.01754332165849548,-0.009517349437441536,0.018674323590754494,0.026570284395574517,0.0190398730249437,0.0228177733500472,0.018193243716994933,0.020548797308391653,0.017522232514147418,0.018889261956040793,0.012464274687774779,0.0065312804343165,0.013221159605453447,0.012251660610366533,0.012571565341175539,-1,2,1709.8120527957208,0,Base model as tool,Q4,16,Q1,14,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,37e0ebfcdbbbbc3f1f18eda6515e30c59caf2ba2,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag25,0.027992630203184377,0.028261176828112078,0.026606644905546095,0.08387672169027827,-0.005606997820956416,0.029853062316145484,0.01257418071111216,0.04888991574706014,-0.03945474831574214,0.003265195909697871,-0.019262212883310648,0.01676046416787158,-0.018475103290945483,0.004699604253214695,-0.008173300143693885,0.008312693587727904,-0.007419639160737068,0.009447110626707556,-0.00057185886671407,0.007526162566174888,-0.002992464366909253,-0.0027260053300112164,0.012759204669432145,0.0025494073313148125,-3,-44,-7817.122767442971,0,Base model as tool,45-60m,42,0-15m,86,base_model_as_tool,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,10,qwen3.5-35b-a3b-base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,424dae2cebfbc242c8cad2b6e796401c462cb106,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag25,0.024118312595553804,0.024322866075724814,0.02286685340571759,0.06908577495049448,-0.0038312503774211026,0.025411518953436463,0.01312048966402718,0.03297860843741851,-0.035789645452281915,-0.00397847016688313,-0.02005545611811177,0.01000535013806636,-0.018347209927749297,-0.0005127350636453532,-0.007614966027293946,0.002956265991172824,-0.006062141125508624,0.0024266974977976696,-0.0015557832113151093,0.0026711110859427567,-0.008186387095918568,-0.002323176828641471,0.003734541736103658,0.0007988958369170573,-3,-36,-7247.50676981455,0,Base model as tool,Q4,48,Q1,84,base_model_as_tool,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,10,qwen3.5-35b-a3b-base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,424dae2cebfbc242c8cad2b6e796401c462cb106,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag5,0.08929950761519767,0.06663377556100736,0.06567436542708138,0.18050336735052336,0.020299668581149843,0.06542790615720101,0.04140154604339957,0.14390785248497706,-0.023475019485203696,0.06277243812262834,0.004493694155335182,0.06429734552629329,-0.006540798800218961,0.07367793721650873,0.00401184018668399,0.030842137298378258,-0.006270033867189717,0.07381315290197699,0.004401672927573874,0.025680255755515913,0.009542868841804886,-0.0007547837060611906,0.04247435219211415,0.0033021352824326167,-6,-54,-12298.473752947273,0,Base model as tool,45-60m,19,0-15m,73,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,52391f4621c38850b837729f3639eb8536b5ad45,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag5,0.07740420470941095,0.05824439981172008,0.057545452528249164,0.1505224126790309,0.027235395293739417,0.057868231462756936,0.042035919428734136,0.11964550553617126,-0.0165392576982073,0.04053953403299104,0.00038688258028862776,0.05600017776499966,-0.0052334426443485516,0.05910666654748087,0.007263449487442175,0.029866383077916114,-0.004374241963040704,0.06204897252329955,0.0011018704443654936,0.025910433264392907,0.01037342795016849,-0.0005652456789514426,0.0647938882550596,0.00954089059910912,-6,-46,-10695.739809555602,0,Base model as tool,Q4,24,Q1,70,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,52391f4621c38850b837729f3639eb8536b5ad45,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403
dom-tech,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,-10,-51,nan,0,Base model as tool,45-60m,0,0-15m,51,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,54c9bed3dfe388536f887aab22bad27f87d2b383,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
dom-tech,-0.01036894332072319,-0.0013973823179246891,-0.0018763575769272234,-0.0005583472920156485,-0.1142025087149392,0.0013772220715630445,-0.04418585755161564,-0.007945495501040067,-0.1191602419867771,0.03219102622277836,-0.03467826118086925,0.04253301876391857,-0.03239579338996024,0.10485273174679233,0.04542799090858751,0.05701306076093127,-0.009653605905735385,0.10644632184138525,0.051847749030705215,0.05966986162812293,0.04155385317022764,-0.0005711022272987254,0.1129980715360498,0.05360341045247086,-3,-6,-312.4389395714213,0,Base model as tool,Q4,10,Q1,16,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,54c9bed3dfe388536f887aab22bad27f87d2b383,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag25,0.03610919509221444,0.027146535052476384,0.02616379796520063,0.07946262467818424,0.0019968722545873896,0.026149470299094008,0.015149475698694459,0.10573294996010574,0.008875940148102668,0.035833557211990774,0.021153525845794552,0.03662059882912205,-0.0013485474778954787,0.013365775424630244,0.0051235922876721185,0.01219831881115252,-0.0007215582020593247,0.006167213082660328,0.002973885480648697,0.0047709429153092175,-0.01229820393808545,0.0002689063025950178,0.0038126747603187683,0.0019246402421436715,-2,-62,-9880.761397599897,0,Base model as tool,45-60m,55,0-15m,117,base_model_as_tool,olmo3-32b-instruct,olmo3-32b-instruct,10,olmo3-32b-instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,61be460379734adc5d68789ae4614092f4a28bc6,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-instruct/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408
mag25,0.03287535527091201,0.025400342677930232,0.024393223388029073,0.06825489666845877,0.014688885494037823,0.037638155201570545,0.023634274350287282,0.09365207989894797,0.018638959537254363,0.047285773973480105,0.032564502995410693,0.033373483401527126,0.004236082664437868,0.015652951997906728,0.010063536137101536,0.011104152479005758,0.0015704159933783712,0.00626643184956277,0.0039632237506531665,0.004321901959190022,-0.012682299504016559,0.0004251634089884604,0.003456039373835429,0.0020372969909211447,-2,-46,-8258.842222043964,0,Base model as tool,Q4,64,Q1,110,base_model_as_tool,olmo3-32b-instruct,olmo3-32b-instruct,10,olmo3-32b-instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,61be460379734adc5d68789ae4614092f4a28bc6,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-instruct/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408
mag5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,-10,-47,nan,0,Base model as tool,45-60m,0,0-15m,47,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,63d76db90f0154302e1b986d8e9ed4add9361b7b,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag5,0.06361787373316297,0.07591218394168175,0.075032781910018,0.12838196286472148,0.058822343690193735,0.13030987351257334,0.10561065797404062,0.20005429531862562,0.08323187317259395,0.23850326581112635,0.17253436389023102,0.15453549763084484,0.024897525405861654,0.22016652779293033,0.13933744249697233,0.13199790054954574,0.02116151927872645,0.20784714979652508,0.13564213644396517,0.11822916666666672,0.06222165727993334,0.029347755536516362,0.18959952719373885,0.11740912236614642,-3,-3,-387.42577487765084,0,Base model as tool,Q4,11,Q1,14,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,63d76db90f0154302e1b986d8e9ed4add9361b7b,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403
dom-tech,0.022635284126735378,0.015997488917117386,0.01530086093534444,0.0511562341563179,-0.04714715099370237,-0.008540379340916449,-0.02474917583643882,0.022153557588404205,-0.0955546717260316,-0.03169378026329861,-0.07231418297499104,0.021153971985426012,-0.044597102874681216,0.015282833409238639,-0.024171634883989435,0.02165907700973324,-0.017888162325299883,0.04282292604169258,-0.0010452061036112514,0.023486970231159532,0.01216681828644639,-0.009598020783490147,0.053406656065839164,0.0069264670654548555,-5,-57,-9163.921478718134,0,Base model as tool,45-60m,44,0-15m,101,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,66fcbb011e18dcadb40725f70947c4a9923950d1,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
dom-tech,0.018840594329630755,0.012290560571711129,0.011681865767490529,0.04536267940252883,-0.04518724660245799,-0.004164164780343843,-0.023119436573355745,0.013463369918805146,-0.10175364339728277,-0.03727524771260349,-0.07208425483016534,0.016253693083497334,-0.04733783252105728,0.009094060947550497,-0.02414505031352121,0.018882743083575404,-0.01982035683429273,0.02879697282265381,-0.0035104843950278797,0.02167003041847848,0.01216681828644639,-0.011336871664709425,0.041694046489292536,0.004961511038441113,-5,-54,-8759.685530095827,0,Base model as tool,Q4,47,Q1,101,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,66fcbb011e18dcadb40725f70947c4a9923950d1,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
dom-tech,0.022635284126735378,0.015997488917117386,0.01530086093534444,0.0511562341563179,-0.04714715099370237,-0.008540379340916449,-0.02474917583643882,0.022153557588404205,-0.0955546717260316,-0.03169378026329861,-0.07231418297499104,0.021153971985426012,-0.044597102874681216,0.015282833409238639,-0.024171634883989435,0.02165907700973324,-0.017888162325299883,0.04282292604169258,-0.0010452061036112514,0.023486970231159532,0.01216681828644639,-0.009598020783490147,0.053406656065839164,0.0069264670654548555,-5,-57,-9163.921478718134,0,Base model as tool,45-60m,44,0-15m,101,base_model_as_tool,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,10,qwen3.5-35b-a3b-base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,6984a6a7323af81c7741fa056240115fc0427a4b,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
dom-tech,0.018840594329630755,0.012290560571711129,0.011681865767490529,0.04536267940252883,-0.04518724660245799,-0.004164164780343843,-0.023119436573355745,0.013463369918805146,-0.10175364339728277,-0.03727524771260349,-0.07208425483016534,0.016253693083497334,-0.04733783252105728,0.009094060947550497,-0.02414505031352121,0.018882743083575404,-0.01982035683429273,0.02879697282265381,-0.0035104843950278797,0.02167003041847848,0.01216681828644639,-0.011336871664709425,0.041694046489292536,0.004961511038441113,-5,-54,-8759.685530095827,0,Base model as tool,Q4,47,Q1,101,base_model_as_tool,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,10,qwen3.5-35b-a3b-base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,6984a6a7323af81c7741fa056240115fc0427a4b,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
dom-tech,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,-10,-68,nan,0,Base model as tool,45-60m,0,0-15m,68,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,6aa13bb1da0f51b6bc82b9f38fa663d443bc8610,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
dom-tech,-0.02840021830954237,-0.02679318006153575,-0.026569921009253872,-0.0351433211569786,-0.0351433211569786,-0.0351433211569786,-0.035143321156978435,-0.062319815210081564,-0.062319815210081564,-0.062319815210081564,-0.06231981521008134,-0.015442137446111559,-0.015442137446111559,-0.015442137446111559,-0.01544213744611167,-0.0005928398699390769,-0.0005928398699390769,-0.0005928398699390769,-0.0005928398699388548,0.002149127847777099,-0.013323011841294363,0.002149127847777099,0.002149127847777099,0.002149127847776544,-1,0,233.01298149423928,0,Base model as tool,Q4,16,Q1,16,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,6aa13bb1da0f51b6bc82b9f38fa663d443bc8610,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag0,0.07831163896434379,0.05722294318851945,0.05530542958261525,0.1530718883646444,0.008694760488634046,0.0596064659703317,0.03688800593688818,0.11267504882320001,-0.03470629164929151,0.024487378909663127,-0.005504398474539984,0.05119337184554573,-0.014080075720860674,0.022084833271546644,-0.00039179346067474974,0.022009569377990368,-0.004317127932800147,0.019569385244492032,0.0015315447213102296,0.012065912932270217,0.0013668458743978373,-0.0019435199452317864,0.017790422199709166,0.0029033199743879745,-4,-64,-10739.2461841564,0,Base model as tool,45-60m,29,0-15m,93,base_model_as_tool,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,10,qwen3.5-35b-a3b-base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,782ac9ee7fc84e636ead20ed1627992350dd481c,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag0,0.07817523118104852,0.05826029881990824,0.056527957455685285,0.14534718507206937,0.025505701018448568,0.06793589373325248,0.047094858257239525,0.11564695123264701,-0.015977202834639326,0.049574721553487744,0.011705878090897626,0.05504829353457985,-0.00644343239917422,0.03489125762250478,0.009024799367706504,0.02414382564411166,-0.0012648556066012784,0.02142588505440446,0.0056390634630426595,0.013324066396787404,0.0024391429390039354,-0.0014199325981973931,0.016036779133026258,0.00344232722611848,-4,-54,-9691.053312337815,0,Base model as tool,Q4,32,Q1,86,base_model_as_tool,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,10,qwen3.5-35b-a3b-base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,782ac9ee7fc84e636ead20ed1627992350dd481c,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403
dom-tech,-0.024443951553027587,-0.030397931178168747,-0.030813140342922096,0.008242370615397343,-0.08142477676660298,-0.04484424030974085,-0.06241110084285084,-0.028129406080437347,-0.15760447527738985,-0.09839278838354715,-0.13063529132662233,-0.025237204503612998,-0.10813338856360621,-0.06218413947130641,-0.08626529901998181,-0.008905541613725365,-0.05377370939060255,-0.014899954356524359,-0.03739104485633937,0.0035433925464227745,-0.03012362680307379,-0.026320148552816836,0.006142777086089457,-0.013445738795182072,-4,-63,-11507.80543935475,0,Base model as tool,45-60m,43,0-15m,106,base_model_as_tool,olmo3-32b-base,olmo3-32b-base,10,olmo3-32b-base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,784e824a4ce57c18bf4d715e73793323d9611c11,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-base/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408
dom-tech,-0.02666426172668168,-0.03307392567371442,-0.03340720961687488,-0.0006321218238952986,-0.06618521590792867,-0.040808187626065945,-0.053046406411100144,-0.04294313409694239,-0.14824690599439916,-0.0977438383645649,-0.1229993679329231,-0.032958373950444875,-0.09663934358788229,-0.053537877523207045,-0.0776514315831488,-0.011117133048286543,-0.04954443684080678,-0.012202774099999703,-0.03248390036491822,0.003098388911321859,-0.029798809919776237,-0.024268915195121754,0.008420515957456187,-0.009952091469872637,-4,-50,-8921.510776760033,0,Base model as tool,Q4,50,Q1,100,base_model_as_tool,olmo3-32b-base,olmo3-32b-base,10,olmo3-32b-base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,784e824a4ce57c18bf4d715e73793323d9611c11,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-base/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408
dom-agi,0.03929762696450567,0.0335017312667113,0.03217420836212581,0.063239184007964,-0.003151609371193159,0.017989345369533477,0.00865853304203984,0.0937685174533186,0.00949084120522381,0.03366700713430748,0.022053429503163247,0.03301473172593716,-0.0037181400402269693,0.012231722976944193,0.0034917996562953135,0.011691967509120826,-0.0021134966558048474,0.005265105922227731,0.001576921520286212,0.005938671915314164,-0.0018222417465333374,-0.0007670587618719971,0.005381429395675097,0.0019203293958689471,-4,-44,-6251.240816842311,0,Base model as tool,45-60m,52,0-15m,96,base_model_as_tool,olmo3-32b-instruct,olmo3-32b-instruct,10,olmo3-32b-instruct,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,7b306018e8d9f0aaa251ec4bf456f910e56ef762,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-instruct/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408
dom-agi,0.03705324425379941,0.03145829961056412,0.03015206327878933,0.05670626003340512,0.0009966954560672314,0.01663044271828118,0.009197474948895418,0.08494371818562829,0.012287251847284963,0.03511829531254296,0.021867817384689903,0.03036293871893303,-0.001972366840104267,0.01067288066833838,0.003758021928108368,0.010770751941709622,-0.001566592099910391,0.006097751852294553,0.0020665976385166873,0.005751423539688272,-0.0017233267241195671,-0.00010012209847531928,0.004950898389078695,0.00214451448941122,-4,-39,-5820.245453450824,0,Base model as tool,Q4,56,Q1,95,base_model_as_tool,olmo3-32b-instruct,olmo3-32b-instruct,10,olmo3-32b-instruct,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,7b306018e8d9f0aaa251ec4bf456f910e56ef762,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-instruct/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408
mag1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,-10,-71,nan,0,Base model as tool,45-60m,0,0-15m,71,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,81bcd456746326f4ce5b3e4e3d4ec71074dbf2fb,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag1,-0.035931806470939964,-0.036856554057038304,-0.03626024305999037,-0.060062928018778716,-0.08049642621276154,-0.06754809884386603,-0.07439856543037998,-0.11416010075308347,-0.13430279479586604,-0.1193572616407349,-0.1263110631721286,-0.040125820996924744,-0.04994900071855701,-0.039646419623335594,-0.044664523263919786,-0.011650317739700933,-0.017970947617882538,-0.010726140065835499,-0.0136882706857675,-0.0036151345399899615,-0.01349300173283885,-0.006608977674939731,-0.003218124338904893,-0.004401069864950702,0,-2,321.0487214993077,0,Base model as tool,Q4,17,Q1,19,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,81bcd456746326f4ce5b3e4e3d4ec71074dbf2fb,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403
